Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
337,Keon Ellis,24,SAC,SG,57,21,978,5.3,11.5,0.461,3.5,8.3,0.417,1.8,3.2,0.578,0.612,1.3,1.7,0.743,1.6,4.6,6.2,4.2,2.5,1.4,1.8,5.6,15.4,122,113,,elliske01
338,Xavier Tillman Sr.,25,2TM,PF,54,15,974,6.1,14,0.434,1,4.1,0.247,5.1,10,0.51,0.47,1.1,2.5,0.44,3.5,7.1,10.6,3.9,2.6,2.2,1.7,3.8,14.3,105,110,,tillmxa01
339,Xavier Tillman Sr.,25,MEM,C,34,13,700,6.1,14.9,0.408,0.8,3.7,0.226,5.2,11.2,0.469,0.437,1.3,3,0.419,3.9,7.1,11,4,2.9,2.4,2,4.2,14.2,98,110,,tillmxa01
340,Xavier Tillman Sr.,25,BOS,PF,20,2,274,6.1,11.9,0.515,1.4,5,0.286,4.7,6.9,0.684,0.576,0.7,1.3,0.571,2.5,7.2,9.7,3.6,1.6,1.6,0.9,2.7,14.4,127,111,,tillmxa01
341,Josh Okogie,25,PHO,SG,60,11,960,4.4,10.5,0.417,1.5,4.8,0.309,2.9,5.7,0.509,0.488,3.9,5.2,0.745,3.8,4.1,7.8,3.3,2.4,1.2,1.8,3.5,14.1,119,114,,okogijo01
342,Goga Bitadze,24,ORL,C,62,33,957,6.5,10.8,0.603,0.1,0.7,0.143,6.4,10.1,0.636,0.608,2.9,4.5,0.655,5.6,9.2,14.8,4.1,1.7,3.7,2.3,5.5,16.1,128,107,,bitadgo01
343,Max Christie,20,LAL,SG,67,7,944,5.2,12.1,0.427,2.1,5.9,0.356,3.1,6.2,0.496,0.515,1.8,2.3,0.783,0.8,6.4,7.2,3,1,0.9,1.8,2.9,14.3,105,117,,chrisma02
344,Kevin Love,35,MIA,PF,55,5,924,8.5,19.4,0.44,4.5,13.2,0.344,4,6.2,0.643,0.557,4.6,5.8,0.787,3.2,15.1,18.2,6.2,1,0.5,2.6,5.2,26.2,121,109,,loveke01
345,Day'Ron Sharpe,22,BRK,C,61,1,921,9,15.8,0.571,0.2,0.8,0.267,8.8,15,0.588,0.578,4,6.6,0.61,8.7,12.3,20.9,4.6,1.3,2.4,3.8,7,22.3,120,112,,sharpda01
346,Jonathan Isaac,26,ORL,PF,58,2,914,7.9,15.5,0.51,2.3,6.1,0.375,5.6,9.4,0.598,0.584,3.2,4.4,0.72,4,10.1,14.1,1.6,2.3,3.8,1.5,3.5,21.3,124,105,6MOY-9,isaacjo01
347,Markelle Fultz,25,ORL,PG,43,18,910,8.4,17.7,0.472,0.2,1,0.222,8.2,16.8,0.487,0.479,1.3,1.8,0.697,3,4.5,7.5,6.5,2.3,0.8,2.7,3.5,18.2,106,112,,fultzma01
348,Doug McDermott,32,2TM,SF,64,0,904,6.4,14.9,0.433,4.9,12,0.41,1.5,2.9,0.527,0.599,0.6,1,0.579,0.5,2.6,3.1,3.7,0.8,0.1,1.5,3.4,18.4,114,122,,mcderdo01
349,Doug McDermott,32,SAS,SF,46,0,700,6.4,14.6,0.442,5.2,11.7,0.439,1.3,2.8,0.452,0.619,0.7,1.2,0.588,0.5,2.7,3.3,3.9,0.7,0.1,1.6,3.3,18.7,116,122,,mcderdo01
350,Doug McDermott,32,IND,SF,18,0,204,6.5,16,0.406,4.2,13,0.321,2.3,3,0.769,0.536,0.2,0.5,0.5,0.5,2.1,2.5,3,1.2,0,0.9,3.7,17.3,110,123,,mcderdo01
351,Jaylin Williams,21,OKC,C,69,1,897,5.1,12.2,0.417,2.8,7.7,0.368,2.3,4.5,0.5,0.533,1.8,2.2,0.805,1.9,10.6,12.5,5.9,1.5,1.4,1.8,5.3,14.8,119,110,,willija07
352,Nikola Jović,20,MIA,PF,46,38,896,7.1,15.6,0.452,3.6,9.1,0.399,3.5,6.6,0.525,0.568,1.8,2.6,0.702,1.4,9.3,10.7,5,1.4,0.8,2.3,4.6,19.6,113,111,,jovicni01
353,Bryce McGowens,21,CHO,SG,59,14,882,5.7,12.9,0.439,1.9,5.7,0.333,3.7,7.2,0.523,0.513,3.7,4.8,0.776,1,4.8,5.7,2.9,1.2,0.6,1.7,4.1,16.9,111,122,,mcgowbr01
354,Cam Whitmore,19,HOU,SF,47,2,880,11.7,25.7,0.454,4.4,12.1,0.359,7.3,13.6,0.538,0.539,4.2,6.2,0.679,2.4,7.5,9.9,1.8,1.7,0.9,2.5,3.5,31.9,109,113,,whitmca01
355,Jaxson Hayes,23,LAL,C,70,5,877,6.8,9.5,0.72,0,0.4,0,6.8,9.1,0.754,0.72,2.8,4.4,0.622,3.7,7.7,11.4,1.8,1.8,1.6,2.3,6.7,16.4,128,113,,hayesja02
356,Blake Wesley,20,SAS,SG,61,3,876,5.5,11.7,0.474,0.7,3,0.218,4.9,8.7,0.563,0.502,2.8,4.2,0.667,1,4.1,5.1,9,1.6,0.5,3,4.8,14.5,110,118,,weslebl01
357,Malachi Flynn,25,3TM,PG,69,0,876,7.5,17.9,0.418,3.1,9.3,0.331,4.4,8.6,0.513,0.505,2.9,3.9,0.732,1.2,5.1,6.3,7.2,2.1,0.4,3.5,3.6,21,105,119,,flynnma01
358,Malachi Flynn,25,TOR,PG,31,0,474,5.7,14,0.409,2.9,8.2,0.35,2.9,5.8,0.491,0.511,1.7,2.2,0.773,1.3,5.3,6.6,7.4,1.8,0.6,3.4,4.3,16,105,119,,flynnma01
359,Malachi Flynn,25,NYK,PG,14,0,60,7.6,19.3,0.391,3.4,10.9,0.308,4.2,8.4,0.5,0.478,7.6,9.2,0.818,0,5,5,5,0.8,0,2.5,2.5,26.1,116,117,,flynnma01
360,Malachi Flynn,25,DET,PG,24,0,342,10,23.2,0.43,3.4,10.7,0.316,6.6,12.5,0.528,0.503,3.7,5.3,0.684,1.1,4.9,6,7.2,2.7,0.3,3.8,3,27,104,118,,flynnma01
361,Christian Wood,28,LAL,PF,50,1,872,6.7,14.4,0.466,1.9,6.2,0.307,4.8,8.2,0.587,0.532,3.6,5.1,0.702,2.1,11.7,13.9,2.7,0.9,1.8,2.7,3.9,18.9,107,113,,woodch01
362,Zach LaVine,28,CHI,SG,25,23,872,9.7,21.5,0.452,3.4,9.7,0.349,6.3,11.8,0.536,0.531,5,5.9,0.854,0.5,6.9,7.4,5.6,1.2,0.5,3,3.3,27.8,113,118,,lavinza01
363,Maxi Kleber,32,DAL,C,43,7,871,3.5,8,0.432,1.8,5.1,0.348,1.7,3,0.574,0.541,1.8,2.6,0.702,1.7,6.2,7.9,3.7,0.9,1.7,1.5,4.4,10.5,118,116,,klebima01
364,Justin Holiday,34,DEN,SG,58,9,862,5.1,11.2,0.454,3.2,7.8,0.404,1.9,3.3,0.569,0.595,0.2,0.2,0.75,0.5,3.6,4.1,3.9,2.1,0.5,0.8,4,13.5,124,115,,holidju01
365,Chimezie Metu,26,2TM,C,51,12,859,6.9,13.8,0.504,1.6,5.3,0.298,5.4,8.5,0.633,0.561,3.3,3.6,0.906,2.3,8.6,10.9,2.6,2.4,0.9,2.9,4,18.7,112,114,,metuch01
366,Chimezie Metu,26,PHO,C,37,5,448,7.2,14.2,0.508,1.6,5.6,0.294,5.6,8.6,0.646,0.565,4.1,4.7,0.884,2.6,9.4,12,2.1,2.1,1,2.9,4.3,20.2,115,112,,metuch01
367,Chimezie Metu,26,DET,C,14,7,411,6.7,13.3,0.5,1.5,5,0.302,5.2,8.3,0.62,0.557,2.3,2.5,0.952,2,7.8,9.8,3.2,2.8,0.8,2.9,3.7,17.2,109,115,,metuch01
368,Trendon Watford,23,BRK,PF,63,2,856,9.5,18,0.527,1.6,3.9,0.397,7.9,14.1,0.564,0.571,4.5,5.6,0.794,3,8.2,11.2,4.7,1.3,1.1,3.6,6.1,25,115,115,,watfotr01
369,Taylor Hendricks,20,UTA,PF,40,23,856,6.1,13.5,0.45,3,7.9,0.379,3.1,5.6,0.55,0.56,1.3,1.6,0.793,2.6,7.8,10.4,1.8,1.6,1.7,1.5,4.3,16.5,117,119,,hendrta01
370,Dwight Powell,32,DAL,C,63,9,836,4.1,6.1,0.679,0.1,0.2,0.333,4.1,5.9,0.689,0.684,3.6,5.1,0.708,5.6,6.7,12.3,4.8,1.5,1.1,1.8,6.5,11.9,147,115,,poweldw01
371,Troy Brown Jr.,24,2TM,SF,59,15,827,5,13.3,0.372,2.8,8.3,0.333,2.2,5,0.435,0.476,1.9,2.2,0.865,1.5,7,8.5,3.5,1.4,0.2,1.8,2.5,14.6,105,115,,browntr01
372,Troy Brown Jr.,24,MIN,SF,37,3,410,6.3,14.2,0.441,3.7,10.1,0.369,2.5,4.1,0.618,0.572,2.3,2.7,0.864,1.7,7,8.7,4.2,1,0.2,2.2,3.1,18.6,118,112,,browntr01
373,Troy Brown Jr.,24,DET,SF,22,12,417,3.7,12.5,0.296,1.8,6.6,0.281,1.8,5.9,0.314,0.37,1.5,1.7,0.867,1.3,7,8.3,2.9,1.8,0.1,1.4,1.8,10.7,91,119,,browntr01
374,Marcus Morris,34,2TM,PF,49,7,817,7,15.9,0.439,2.9,7.2,0.403,4.1,8.7,0.469,0.53,2.2,2.7,0.818,1.4,6.7,8.1,2.2,0.9,0.8,1.8,4.5,19.1,109,116,,morrima03
375,Marcus Morris,34,PHI,PF,37,7,637,7,15.8,0.439,2.8,7,0.4,4.2,8.9,0.47,0.527,2.4,2.8,0.861,1.4,7,8.4,2,1,0.8,1.5,4.7,19.1,112,116,,morrima03
376,Marcus Morris,34,CLE,PF,12,0,180,7.1,16.2,0.441,3.3,8,0.414,3.8,8.2,0.467,0.542,1.4,2.2,0.625,1.4,5.5,6.9,2.7,0.5,0.5,3,3.6,18.9,100,116,,morrima03
377,Caleb Houstan,21,ORL,SF,59,13,815,4.9,12.5,0.388,4.4,11.7,0.373,0.5,0.8,0.615,0.563,1.3,1.6,0.808,1.7,3.4,5.1,1.8,0.9,0.2,1,3.7,15.4,119,116,,houstca01
378,Ben Sheppard,22,IND,SG,57,1,814,5.2,13.3,0.393,2.8,9,0.314,2.4,4.2,0.562,0.5,1.3,1.5,0.885,0.9,4.3,5.2,3.1,1.9,0.1,0.9,5.1,14.6,112,120,,sheppbe01
379,Jake LaRavia,22,MEM,PF,35,6,806,7.2,18.4,0.389,3.2,9.5,0.34,3.9,8.9,0.442,0.477,5.5,6.6,0.826,3.1,4.7,7.8,3.5,1.8,0.7,2.7,4.2,23,109,116,,laravja01
380,Bismack Biyombo,31,2TM,C,40,27,791,4.6,8.1,0.565,0,0,,4.6,8.1,0.565,0.565,1.6,3.3,0.481,3.8,9.1,12.9,3.3,0.7,2.3,2.6,5.5,10.7,108,114,,biyombi01
381,Bismack Biyombo,31,MEM,C,30,27,718,4.6,8.1,0.563,0,0,,4.6,8.1,0.563,0.563,1.5,3.1,0.478,3.9,9.1,13,3.5,0.7,2.3,2.6,5.6,10.6,108,114,,biyombi01
382,Bismack Biyombo,31,OKC,C,10,0,73,4.6,7.9,0.583,0,0,,4.6,7.9,0.583,0.583,2.6,5.3,0.5,3.3,8.6,11.9,1.3,0.7,2,2.6,4.6,11.9,107,113,,biyombi01
383,JT Thor,21,CHO,PF,63,3,781,5.1,11.6,0.437,1.8,5.1,0.346,3.3,6.4,0.51,0.514,0.7,1.3,0.55,2.7,6.5,9.2,1.8,0.7,1.7,0.9,3.8,12.6,110,121,,thorjt01
384,Isaiah Jackson,22,IND,C,59,3,771,9.5,14.3,0.665,0,0.2,0,9.5,14,0.677,0.665,4.5,6.2,0.716,5.8,8.8,14.6,3.1,2.1,3.7,2.4,8.4,23.4,135,112,,jacksis01
385,Mitchell Robinson,25,NYK,C,31,21,768,4.8,8.3,0.575,0,0,,4.8,8.3,0.575,0.575,1.8,4.3,0.409,9.3,7.9,17.3,1.2,2.4,2.3,1.6,3.6,11.4,128,109,,robinmi01
386,Jock Landale,28,HOU,C,56,3,763,6.7,13.1,0.515,0.6,2.5,0.25,6.1,10.6,0.578,0.539,3.3,4.1,0.8,5.6,5.3,10.9,4.1,1.3,2.1,2,4.7,17.4,126,114,,landajo01
387,Cody Martin,28,CHO,SF,28,22,753,5.4,14.1,0.381,1.8,5.6,0.314,3.6,8.5,0.426,0.444,1.3,2.2,0.606,1.2,5.9,7.1,6.8,2.1,1.2,2.9,3.1,13.8,96,118,,martico01
388,KJ Martin,23,2TM,SF,60,2,746,6.4,11.9,0.536,0.5,1.8,0.286,5.9,10.1,0.582,0.558,1.5,2.7,0.537,2.7,5.9,8.6,3.4,1.5,0.8,2.1,6.6,14.8,112,115,,martike04
389,KJ Martin,23,LAC,SF,2,0,31,6.4,15.9,0.4,1.6,8,0.2,4.8,8,0.6,0.45,1.6,3.2,0.5,1.6,3.2,4.8,1.6,3.2,1.6,3.2,4.8,15.9,86,114,,martike04
390,KJ Martin,23,PHI,SF,58,2,715,6.4,11.8,0.544,0.5,1.6,0.304,5.9,10.2,0.581,0.564,1.4,2.7,0.538,2.8,6.1,8.8,3.4,1.4,0.8,2.1,6.7,14.7,113,116,,martike04
391,Delon Wright,31,2TM,PG,47,1,742,4.8,12.1,0.394,1.6,4.4,0.368,3.2,7.7,0.408,0.46,2.4,2.9,0.822,1.2,4.3,5.6,7.7,3.5,0.7,0.9,2.1,13.6,120,114,,wrighde01
392,Delon Wright,31,WAS,PG,33,0,456,4.9,12.5,0.393,1.4,3.9,0.368,3.5,8.6,0.405,0.451,2.5,3,0.828,1.3,4.7,6.1,8.4,3.6,0.8,1.1,2.3,13.7,118,116,,wrighde01
393,Delon Wright,31,MIA,PG,14,1,286,4.5,11.5,0.394,1.9,5.2,0.367,2.6,6.3,0.417,0.477,2.3,2.8,0.813,1,3.7,4.7,6.5,3.3,0.5,0.5,1.7,13.3,124,111,,wrighde01
394,Ish Smith,35,CHO,PG,43,5,741,4.4,10.5,0.418,0.3,0.5,0.5,4.1,10,0.413,0.43,0.2,0.3,0.75,0.7,4.3,5.1,9.7,1.1,0.3,3.1,3.3,9.3,97,123,,smithis01
395,Mo Bamba,25,PHI,C,57,17,740,6.5,13.2,0.49,1.7,4.3,0.391,4.8,8.9,0.537,0.553,2.3,3.3,0.68,5.1,10.7,15.8,2.7,1.5,4,2.6,6.7,16.8,116,109,,bambamo01
396,Nick Smith Jr.,19,CHO,SG,51,0,729,7.6,19.6,0.391,4.3,9.9,0.432,3.4,9.7,0.35,0.5,0.9,1,0.867,1.2,3.7,4.9,4,0.7,0.5,2.6,3.7,20.4,98,124,,smithni01
397,Landry Shamet,26,WAS,SG,46,5,726,7.6,17.6,0.431,3.4,10.1,0.338,4.2,7.5,0.556,0.527,2.4,3,0.826,1,3,4,3.5,1.6,0.6,1.9,4.9,21.1,107,122,,shamela01
398,Chris Duarte,26,SAC,SF,59,11,719,5.4,14.2,0.381,3,8.6,0.346,2.4,5.6,0.434,0.486,1.8,2.2,0.788,1.8,5.4,7.2,3,1.9,0.5,1.8,5.4,15.5,106,116,,duartch01
399,Jordan Nwora,25,2TM,SF,52,1,712,9.3,20.2,0.462,3,8.8,0.336,6.3,11.3,0.56,0.535,3,3.6,0.83,1.9,8.2,10,4.2,1.8,0.9,3.6,3.2,24.5,105,117,,nworajo01
400,Jordan Nwora,25,IND,SF,18,0,183,9.5,21.1,0.451,2.8,9.3,0.306,6.7,11.9,0.565,0.518,2.3,2.8,0.818,2.1,6.4,8.5,4.6,1.5,0.3,3.1,4.9,24.2,106,119,,nworajo01
401,Jordan Nwora,25,TOR,SF,34,1,529,9.2,19.8,0.465,3,8.7,0.347,6.2,11.1,0.557,0.541,3.2,3.8,0.833,1.8,8.8,10.6,4,1.8,1.1,3.7,2.6,24.6,105,117,,nworajo01
402,LaMelo Ball,22,CHO,PG,22,22,711,12.7,29.4,0.433,4.9,13.7,0.355,7.8,15.7,0.5,0.515,6.2,7.2,0.865,2,5.8,7.8,12.2,2.8,0.3,5.8,5.5,36.5,110,118,,ballla01
403,Chris Boucher,31,TOR,PF,50,0,705,7.5,14.9,0.507,2.1,6.4,0.33,5.4,8.4,0.642,0.578,4.9,6.3,0.772,4.2,9.9,14.2,1.6,1,1.6,1.9,4.7,22.1,124,117,,bouchch01
404,Jacob Gilyard,25,2TM,PG,41,14,699,4.2,10.5,0.4,3.6,8.8,0.405,0.6,1.7,0.375,0.57,0.1,0.1,1,0.6,2.6,3.2,9.6,2.3,0.3,2.1,2.7,12.1,122,117,,gilyaja01
405,Jacob Gilyard,25,MEM,PG,37,14,654,4.5,10.8,0.417,3.8,9,0.425,0.7,1.8,0.375,0.594,0.1,0.1,1,0.6,2.6,3.2,9.8,2,0.4,2.2,2.6,12.9,124,117,,gilyaja01
406,Jacob Gilyard,25,BRK,PG,4,0,45,0,6.6,0,0,6.6,0,0,0,,0,0,0,,1.1,2.2,3.3,6.6,6.6,0,1.1,4.4,0,58,109,,gilyaja01
407,Bruno Fernando,25,ATL,C,45,2,682,7.7,13.2,0.583,0,0.3,0,7.7,12.9,0.596,0.583,4.5,6.8,0.667,4.1,9.4,13.6,3.2,1.8,2,3.1,7.5,19.8,118,116,,fernabr01
408,Dalen Terry,21,CHI,SG,59,2,681,5.1,11.5,0.439,1.2,5.4,0.23,3.8,6.1,0.627,0.494,1.8,3.1,0.581,2.1,6.1,8.3,5.9,2,1.3,2.3,5.9,13.2,109,115,,terryda01
409,Gary Payton II,31,GSW,SG,44,0,680,7.3,13,0.563,1.4,3.9,0.364,5.9,9.1,0.648,0.617,1,1.6,0.609,3.3,4.8,8,3.4,2.8,1.3,1.9,5.5,17.1,123,113,,paytoga02
410,Mason Plumlee,33,LAC,C,46,11,674,6.4,11.2,0.569,0,0.4,0,6.4,10.8,0.592,0.569,5.1,7.3,0.707,4.4,12.7,17.1,4,1,1.2,2.6,5,17.9,125,113,,plumlma01
411,Dāvis Bertāns,31,2TM,PF,43,1,674,6.7,17.1,0.393,5.5,14.6,0.38,1.2,2.5,0.471,0.556,2.2,2.4,0.909,0.7,3.8,4.5,2.6,1.9,0.9,1.3,4.1,21.2,114,120,,bertada01
412,Dāvis Bertāns,31,OKC,PF,15,0,91,5.3,13.7,0.385,5.3,12.7,0.417,0,1.1,0,0.577,7.4,7.9,0.933,1.1,4.2,5.3,4.8,1.6,1.6,0.5,5.3,23.2,146,114,,bertada01
413,Dāvis Bertāns,31,CHO,PF,28,1,583,6.9,17.6,0.394,5.6,14.9,0.375,1.4,2.7,0.5,0.553,1.4,1.5,0.889,0.6,3.7,4.3,2.2,1.9,0.8,1.4,3.9,20.8,109,120,,bertada01
414,Keita Bates-Diop,28,2TM,SF,53,8,665,5.3,12.2,0.434,1.5,5.1,0.304,3.8,7.1,0.526,0.497,2.4,3.1,0.762,2.3,5.8,8.1,2.8,1.8,1.6,1.1,2.6,14.5,116,114,,bateske01
415,Keita Bates-Diop,28,PHO,SF,39,8,597,5.2,12.3,0.427,1.6,5.2,0.313,3.6,7,0.512,0.493,2.1,2.9,0.722,2.5,5.8,8.3,2.8,1.8,1.6,1.1,2.7,14.2,116,114,,bateske01
416,Keita Bates-Diop,28,BRK,SF,14,0,68,5.8,11.7,0.5,0.7,3.6,0.2,5.1,8,0.636,0.531,4.4,4.4,1,0.7,5.8,6.6,2.9,2.2,1.5,1.5,1.5,16.8,123,115,,bateske01
417,Jalen Wilson,23,BRK,PF,43,3,664,5.7,13.4,0.425,1.8,5.5,0.324,3.9,7.8,0.495,0.492,2.8,3.4,0.826,3.5,6.3,9.8,3.4,0.8,0.3,1.4,3.6,16,118,119,,wilsoja03
418,Craig Porter Jr.,23,CLE,PG,51,6,649,8.8,17.4,0.509,0.9,2.6,0.353,7.9,14.8,0.536,0.535,3.1,4.3,0.732,1.6,6.7,8.3,9,1.6,1.1,3.4,3,21.7,114,113,,portecr01
419,Rayan Rupert,19,POR,SG,39,12,633,4.2,12.6,0.335,2.2,6.1,0.359,2,6.5,0.313,0.422,1.5,2,0.76,1.9,5.3,7.2,4.8,0.9,0.2,2.4,4.4,12.1,98,120,,ruperra01
420,Oshae Brissett,25,BOS,SF,55,1,630,5.3,12,0.444,1.2,4.3,0.273,4.2,7.7,0.541,0.493,3.9,6.5,0.602,4.8,7.8,12.5,3.5,1.5,0.6,1.6,4.2,15.8,121,112,,brissos01
421,Danilo Gallinari,35,3TM,SF,49,0,630,6.2,14.3,0.437,2.3,7,0.323,4,7.3,0.546,0.516,6.3,7.4,0.857,1.5,6.6,8.1,4.1,1.1,0.5,1.7,3.8,21,122,120,,gallida01
422,Danilo Gallinari,35,WAS,PF,26,0,385,6.9,15.9,0.435,2.4,7.8,0.313,4.5,8.1,0.552,0.511,5.7,6.8,0.839,1.5,7.8,9.2,3.8,0.7,0.4,1.5,3.2,22,119,121,,gallida01
423,Danilo Gallinari,35,DET,SF,6,0,90,6.4,11.8,0.545,3.7,6.4,0.583,2.7,5.3,0.5,0.705,11.2,12.8,0.875,1.1,6.4,7.5,6.4,1.1,1.1,0.5,4.8,27.8,170,119,,gallida01
424,Danilo Gallinari,35,MIL,SF,17,0,155,4.3,11.5,0.378,0.9,5.3,0.176,3.4,6.2,0.55,0.419,5,5.6,0.889,1.9,3.7,5.6,3.7,1.9,0.3,3.1,4.7,14.6,103,117,,gallida01
425,Jordan McLaughlin,27,MIN,PG,56,0,626,5.5,11.4,0.483,3.3,7,0.472,2.2,4.4,0.5,0.628,1,1.4,0.722,1.4,4.3,5.7,8.7,2.8,0.6,1.5,2.4,15.4,136,109,,mclaujo01
426,Seth Curry,33,2TM,SG,44,4,616,6.3,16,0.392,3,8.5,0.352,3.3,7.5,0.438,0.485,2.2,2.4,0.903,1.4,3.9,5.3,3.5,1.7,0.5,1.6,3.1,17.7,107,118,,curryse01
427,Seth Curry,33,DAL,SG,36,3,457,5.7,15.2,0.372,3,8.4,0.363,2.6,6.8,0.385,0.472,1.8,2,0.895,1.6,3.9,5.5,3.1,1.8,0.3,1.7,3.4,16.2,105,117,,curryse01
428,Seth Curry,33,CHO,SG,8,1,159,8.1,18.3,0.441,2.8,8.7,0.321,5.3,9.6,0.548,0.517,3.4,3.7,0.917,0.9,4,5,4.3,1.6,0.9,1.6,2.2,22.3,114,121,,curryse01
429,A.J. Green,24,MIL,SG,56,0,614,6.5,15.3,0.423,5.4,13.2,0.408,1.1,2.1,0.519,0.599,1.3,1.5,0.895,0.7,4.3,5,2.3,0.7,0.3,0.9,3.8,19.7,122,120,,greenaj01
430,Johnny Davis,21,WAS,SG,50,6,613,4.7,11.7,0.403,1.1,3.1,0.35,3.7,8.7,0.421,0.448,1.1,1.8,0.583,1.4,4.1,5.5,2.4,1.4,0.8,1,4.3,11.6,98,121,,davisjo06
431,MarJon Beauchamp,23,MIL,SF,48,1,608,6.4,13.1,0.488,2.4,5.9,0.4,4,7.2,0.56,0.578,1.5,2.2,0.679,1.7,6.1,7.8,2.5,1,0.6,2.1,4.3,16.7,111,118,,beaucma01
432,Marcus Smart,29,MEM,PG,20,20,605,8.2,19.1,0.43,3.4,10.8,0.313,4.8,8.3,0.583,0.519,3.5,4.5,0.768,0.5,3.8,4.3,6.9,3.3,0.4,5,4.3,23.4,100,113,,smartma01
433,Mike Muscala,32,3TM,C,53,6,600,4.4,12.3,0.359,2.2,7.6,0.292,2.2,4.7,0.467,0.449,1.3,2,0.68,3.1,6.8,9.9,2.8,0.7,1,1.7,4.1,12.4,102,120,,muscami01
434,Mike Muscala,32,WAS,C,24,2,338,4.6,12.5,0.367,1.9,7.1,0.275,2.6,5.4,0.487,0.444,2.1,2.8,0.75,3,7.3,10.4,3,0.7,1,2.2,4.3,13.1,100,121,,muscami01
435,Mike Muscala,32,DET,C,13,4,171,4.2,12.4,0.341,3.7,9.6,0.382,0.6,2.8,0.2,0.489,0.6,1.1,0.5,2.8,5.3,8.2,2.8,0.8,1.4,0.6,3.7,12.7,114,120,,muscami01
436,Mike Muscala,32,OKC,C,16,0,91,4.2,11.6,0.364,0.5,5.8,0.091,3.7,5.8,0.636,0.386,0,0.5,0,3.7,7.4,11.1,2.1,0.5,0.5,2.1,4.2,9,88,115,,muscami01
437,Jericho Sims,25,NYK,C,45,11,585,3.3,4.7,0.691,0,0,,3.3,4.7,0.691,0.691,1.4,2.1,0.667,4.8,7.8,12.7,2.2,0.7,1.6,1.4,3.9,7.9,141,114,,simsje01
438,Brice Sensabaugh,20,UTA,SF,32,11,584,7,18,0.39,2.8,9.5,0.296,4.2,8.5,0.495,0.468,3.1,3.4,0.902,1.3,7.1,8.4,4.5,1.1,0.5,3.9,3.6,19.9,99,122,,sensabr01
439,Jarred Vanderbilt,24,LAL,PF,29,6,581,4.8,9.3,0.518,0.7,2.2,0.296,4.2,7.1,0.586,0.553,2,2.9,0.667,3.4,7.9,11.3,2.9,2.9,0.4,2.3,3.5,12.3,113,112,,vandeja01
440,Shake Milton,27,3TM,SG,48,0,581,6.7,16.6,0.405,1.5,5.4,0.281,5.2,11.1,0.466,0.451,3.4,4.2,0.816,1.2,5.2,6.4,5.1,1.6,0.5,2.6,4.6,18.3,102,112,,miltosh01
441,Shake Milton,27,MIN,SG,38,0,491,6.4,16.1,0.4,1.4,5.3,0.264,5,10.8,0.467,0.444,3.6,4.4,0.818,0.7,4.4,5.1,5,1.6,0.5,2.8,4.4,17.9,100,112,,miltosh01
442,Shake Milton,27,DET,SG,4,0,63,8.4,19.9,0.423,2.3,6.9,0.333,6.1,13,0.471,0.481,1.5,2.3,0.667,5.3,8.4,13.7,4.6,1.5,0.8,2.3,2.3,20.6,108,118,,miltosh01
443,Shake Milton,27,NYK,SG,6,0,27,7.5,16.8,0.444,1.9,3.7,0.5,5.6,13.1,0.429,0.5,3.7,3.7,1,0,11.2,11.2,7.5,1.9,0,0,13.1,20.5,136,111,,miltosh01
444,Evan Fournier,31,2TM,SG,32,0,580,6.6,18.4,0.357,2.7,10.8,0.254,3.8,7.6,0.505,0.432,2.4,3,0.806,0.4,4.4,4.8,4,2.4,0.6,1.7,4,18.3,98,118,,fournev01
445,Evan Fournier,31,NYK,SG,3,0,39,5.2,25.9,0.2,2.6,19.4,0.133,2.6,6.5,0.4,0.25,2.6,2.6,1,0,5.2,5.2,3.9,5.2,0,1.3,5.2,15.5,72,107,,fournev01
446,Evan Fournier,31,DET,SG,29,0,541,6.7,17.9,0.373,2.8,10.2,0.27,3.9,7.6,0.512,0.45,2.4,3,0.794,0.4,4.4,4.8,4,2.2,0.6,1.8,3.9,18.5,100,118,,fournev01
447,Zeke Nnaji,23,DEN,PF,58,0,576,5.9,12.8,0.463,0.5,2,0.261,5.4,10.8,0.5,0.483,3.6,5.3,0.677,5.2,5.6,10.8,2.8,1.3,3.3,2.3,7,16,113,112,,nnajize01
448,Trey Jemison,24,2TM,C,25,14,573,6.4,11.6,0.551,0,0,,6.4,11.6,0.551,0.551,1.8,2.1,0.84,5.5,6,11.4,2.3,1,2.4,2.9,5.9,14.6,111,115,,jemistr01
449,Trey Jemison,24,WAS,C,2,0,1,0,0,,0,0,,0,0,,,0,0,,0,46.8,46.8,0,0,0,46.8,0,0,0,99,,jemistr01
450,Trey Jemison,24,MEM,C,23,14,572,6.4,11.6,0.551,0,0,,6.4,11.6,0.551,0.551,1.8,2.1,0.84,5.5,5.9,11.4,2.3,1,2.4,2.8,5.9,14.6,112,115,,jemistr01
451,Andre Jackson Jr.,22,MIL,SG,57,8,572,4.2,8.4,0.5,1.4,3.9,0.37,2.8,4.5,0.611,0.585,0.7,0.9,0.727,3.6,5.9,9.5,4.2,1.3,0.5,2.4,7.7,10.5,119,117,,jacksan01
