Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
407,Bruno Fernando,25,ATL,C,45,2,682,7.7,13.2,0.583,0.0,0.3,0.0,7.7,12.9,0.596,0.583,4.5,6.8,0.667,4.1,9.4,13.6,3.2,1.8,2.0,3.1,7.5,19.8,118.0,116,,fernabr01,15.156,Center,0.023,0.515,0.611,1.032,0.142,1.223,3.8,0.304
408,Dalen Terry,21,CHI,SG,59,2,681,5.1,11.5,0.439,1.2,5.4,0.23,3.8,6.1,0.627,0.494,1.8,3.1,0.581,2.1,6.1,8.3,5.9,2.0,1.3,2.3,5.9,13.2,109.0,115,,terryda01,11.542,Guard,0.47,0.27,0.513,2.565,0.28,1.026,3.3,0.256
409,Gary Payton II,31,GSW,SG,44,0,680,7.3,13.0,0.563,1.4,3.9,0.364,5.9,9.1,0.648,0.617,1.0,1.6,0.609,3.3,4.8,8.0,3.4,2.8,1.3,1.9,5.5,17.1,123.0,113,,paytoga02,15.455,Guard,0.3,0.123,0.624,1.789,0.179,1.248,4.1,0.407
410,Mason Plumlee,33,LAC,C,46,11,674,6.4,11.2,0.569,0.0,0.4,0.0,6.4,10.8,0.592,0.569,5.1,7.3,0.707,4.4,12.7,17.1,4.0,1.0,1.2,2.6,5.0,17.9,125.0,113,,plumlma01,14.652,Center,0.036,0.652,0.621,1.538,0.19,1.242,2.2,0.257
411,Dāvis Bertāns,31,2TM,PF,43,1,674,6.7,17.1,0.393,5.5,14.6,0.38,1.2,2.5,0.471,0.556,2.2,2.4,0.909,0.7,3.8,4.5,2.6,1.9,0.9,1.3,4.1,21.2,114.0,120,,bertada01,15.674,Forward,0.854,0.14,0.584,2.0,0.118,1.168,2.8,0.156
412,Dāvis Bertāns,31,OKC,PF,15,0,91,5.3,13.7,0.385,5.3,12.7,0.417,0.0,1.1,0.0,0.577,7.4,7.9,0.933,1.1,4.2,5.3,4.8,1.6,1.6,0.5,5.3,23.2,146.0,114,,bertada01,6.067,Forward,0.927,0.577,0.675,9.6,0.214,1.351,3.2,0.208
413,Dāvis Bertāns,31,CHO,PF,28,1,583,6.9,17.6,0.394,5.6,14.9,0.375,1.4,2.7,0.5,0.553,1.4,1.5,0.889,0.6,3.7,4.3,2.2,1.9,0.8,1.4,3.9,20.8,109.0,120,,bertada01,20.821,Forward,0.847,0.085,0.57,1.571,0.101,1.139,2.7,0.14
414,Keita Bates-Diop,28,2TM,SF,53,8,665,5.3,12.2,0.434,1.5,5.1,0.304,3.8,7.1,0.526,0.497,2.4,3.1,0.762,2.3,5.8,8.1,2.8,1.8,1.6,1.1,2.6,14.5,116.0,114,,bateske01,12.547,Forward,0.418,0.254,0.535,2.545,0.16,1.069,3.4000000000000004,0.284
415,Keita Bates-Diop,28,PHO,SF,39,8,597,5.2,12.3,0.427,1.6,5.2,0.313,3.6,7.0,0.512,0.493,2.1,2.9,0.722,2.5,5.8,8.3,2.8,1.8,1.6,1.1,2.7,14.2,116.0,114,,bateske01,15.308,Forward,0.423,0.236,0.523,2.545,0.16,1.046,3.4000000000000004,0.301
416,Keita Bates-Diop,28,BRK,SF,14,0,68,5.8,11.7,0.5,0.7,3.6,0.2,5.1,8.0,0.636,0.531,4.4,4.4,1.0,0.7,5.8,6.6,2.9,2.2,1.5,1.5,1.5,16.8,123.0,115,,bateske01,4.857,Forward,0.308,0.376,0.616,1.933,0.161,1.232,3.7,0.108
417,Jalen Wilson,23,BRK,PF,43,3,664,5.7,13.4,0.425,1.8,5.5,0.324,3.9,7.8,0.495,0.492,2.8,3.4,0.826,3.5,6.3,9.8,3.4,0.8,0.3,1.4,3.6,16.0,118.0,119,,wilsoja03,15.442,Forward,0.41,0.254,0.537,2.429,0.173,1.074,1.1,0.357
418,Craig Porter Jr.,23,CLE,PG,51,6,649,8.8,17.4,0.509,0.9,2.6,0.353,7.9,14.8,0.536,0.535,3.1,4.3,0.732,1.6,6.7,8.3,9.0,1.6,1.1,3.4,3.0,21.7,114.0,113,,portecr01,12.725,Guard,0.149,0.247,0.562,2.647,0.284,1.125,2.7,0.193
419,Rayan Rupert,19,POR,SG,39,12,633,4.2,12.6,0.335,2.2,6.1,0.359,2.0,6.5,0.313,0.422,1.5,2.0,0.76,1.9,5.3,7.2,4.8,0.9,0.2,2.4,4.4,12.1,98.0,120,,ruperra01,16.231,Guard,0.484,0.159,0.449,2.0,0.232,0.898,1.1,0.264
420,Oshae Brissett,25,BOS,SF,55,1,630,5.3,12.0,0.444,1.2,4.3,0.273,4.2,7.7,0.541,0.493,3.9,6.5,0.602,4.8,7.8,12.5,3.5,1.5,0.6,1.6,4.2,15.8,121.0,112,,brissos01,11.455,Forward,0.358,0.542,0.532,2.188,0.175,1.063,2.1,0.381
421,Danilo Gallinari,35,3TM,SF,49,0,630,6.2,14.3,0.437,2.3,7.0,0.323,4.0,7.3,0.546,0.516,6.3,7.4,0.857,1.5,6.6,8.1,4.1,1.1,0.5,1.7,3.8,21.0,122.0,120,,gallida01,12.857,Forward,0.49,0.517,0.598,2.412,0.176,1.196,1.6,0.185
422,Danilo Gallinari,35,WAS,PF,26,0,385,6.9,15.9,0.435,2.4,7.8,0.313,4.5,8.1,0.552,0.511,5.7,6.8,0.839,1.5,7.8,9.2,3.8,0.7,0.4,1.5,3.2,22.0,119.0,121,,gallida01,14.808,Forward,0.491,0.428,0.582,2.533,0.157,1.165,1.1,0.161
423,Danilo Gallinari,35,DET,SF,6,0,90,6.4,11.8,0.545,3.7,6.4,0.583,2.7,5.3,0.5,0.705,11.2,12.8,0.875,1.1,6.4,7.5,6.4,1.1,1.1,0.5,4.8,27.8,170.0,119,,gallida01,15.0,Forward,0.542,1.085,0.797,12.8,0.263,1.595,2.2,0.147
424,Danilo Gallinari,35,MIL,SF,17,0,155,4.3,11.5,0.378,0.9,5.3,0.176,3.4,6.2,0.55,0.419,5.0,5.6,0.889,1.9,3.7,5.6,3.7,1.9,0.3,3.1,4.7,14.6,103.0,117,,gallida01,9.118,Forward,0.461,0.487,0.523,1.194,0.178,1.046,2.1999999999999997,0.339
425,Jordan McLaughlin,27,MIN,PG,56,0,626,5.5,11.4,0.483,3.3,7.0,0.472,2.2,4.4,0.5,0.628,1.0,1.4,0.722,1.4,4.3,5.7,8.7,2.8,0.6,1.5,2.4,15.4,136.0,109,,mclaujo01,11.179,Guard,0.614,0.123,0.641,5.8,0.392,1.282,3.4,0.246
426,Seth Curry,33,2TM,SG,44,4,616,6.3,16.0,0.392,3.0,8.5,0.352,3.3,7.5,0.438,0.485,2.2,2.4,0.903,1.4,3.9,5.3,3.5,1.7,0.5,1.6,3.1,17.7,107.0,118,,curryse01,14.0,Guard,0.531,0.15,0.519,2.188,0.158,1.038,2.2,0.264
427,Seth Curry,33,DAL,SG,36,3,457,5.7,15.2,0.372,3.0,8.4,0.363,2.6,6.8,0.385,0.472,1.8,2.0,0.895,1.6,3.9,5.5,3.1,1.8,0.3,1.7,3.4,16.2,105.0,117,,curryse01,12.694,Guard,0.553,0.132,0.504,1.824,0.148,1.007,2.1,0.291
428,Seth Curry,33,CHO,SG,8,1,159,8.1,18.3,0.441,2.8,8.7,0.321,5.3,9.6,0.548,0.517,3.4,3.7,0.917,0.9,4.0,5.0,4.3,1.6,0.9,1.6,2.2,22.3,114.0,121,,curryse01,19.875,Guard,0.475,0.202,0.56,2.687,0.166,1.119,2.5,0.184
429,A.J. Green,24,MIL,SG,56,0,614,6.5,15.3,0.423,5.4,13.2,0.408,1.1,2.1,0.519,0.599,1.3,1.5,0.895,0.7,4.3,5.0,2.3,0.7,0.3,0.9,3.8,19.7,122.0,120,,greenaj01,10.964,Guard,0.863,0.098,0.617,2.556,0.12,1.234,1.0,0.14
430,Johnny Davis,21,WAS,SG,50,6,613,4.7,11.7,0.403,1.1,3.1,0.35,3.7,8.7,0.421,0.448,1.1,1.8,0.583,1.4,4.1,5.5,2.4,1.4,0.8,1.0,4.3,11.6,98.0,121,,davisjo06,12.26,Guard,0.265,0.154,0.464,2.4,0.151,0.929,2.2,0.255
431,MarJon Beauchamp,23,MIL,SF,48,1,608,6.4,13.1,0.488,2.4,5.9,0.4,4.0,7.2,0.56,0.578,1.5,2.2,0.679,1.7,6.1,7.8,2.5,1.0,0.6,2.1,4.3,16.7,111.0,118,,beaucma01,12.667,Forward,0.45,0.168,0.594,1.19,0.134,1.187,1.6,0.218
432,Marcus Smart,29,MEM,PG,20,20,605,8.2,19.1,0.43,3.4,10.8,0.313,4.8,8.3,0.583,0.519,3.5,4.5,0.768,0.5,3.8,4.3,6.9,3.3,0.4,5.0,4.3,23.4,100.0,113,,smartma01,30.25,Guard,0.565,0.236,0.555,1.38,0.209,1.11,3.6999999999999997,0.116
433,Mike Muscala,32,3TM,C,53,6,600,4.4,12.3,0.359,2.2,7.6,0.292,2.2,4.7,0.467,0.449,1.3,2.0,0.68,3.1,6.8,9.9,2.8,0.7,1.0,1.7,4.1,12.4,102.0,120,,muscami01,11.321,Center,0.618,0.163,0.47,1.647,0.158,0.941,1.7,0.313
434,Mike Muscala,32,WAS,C,24,2,338,4.6,12.5,0.367,1.9,7.1,0.275,2.6,5.4,0.487,0.444,2.1,2.8,0.75,3.0,7.3,10.4,3.0,0.7,1.0,2.2,4.3,13.1,100.0,121,,muscami01,14.083,Center,0.568,0.224,0.477,1.364,0.158,0.954,1.7,0.291
435,Mike Muscala,32,DET,C,13,4,171,4.2,12.4,0.341,3.7,9.6,0.382,0.6,2.8,0.2,0.489,0.6,1.1,0.5,2.8,5.3,8.2,2.8,0.8,1.4,0.6,3.7,12.7,114.0,120,,muscami01,13.154,Center,0.774,0.089,0.493,4.667,0.172,0.986,2.2,0.346
436,Mike Muscala,32,OKC,C,16,0,91,4.2,11.6,0.364,0.5,5.8,0.091,3.7,5.8,0.636,0.386,0.0,0.5,0.0,3.7,7.4,11.1,2.1,0.5,0.5,2.1,4.2,9.0,88.0,115,,muscami01,5.688,Center,0.5,0.043,0.381,1.0,0.131,0.761,1.0,0.333
437,Jericho Sims,25,NYK,C,45,11,585,3.3,4.7,0.691,0.0,0.0,,3.3,4.7,0.691,0.691,1.4,2.1,0.667,4.8,7.8,12.7,2.2,0.7,1.6,1.4,3.9,7.9,141.0,114,,simsje01,13.0,Center,0.0,0.447,0.702,1.571,0.239,1.405,2.3,0.381
438,Brice Sensabaugh,20,UTA,SF,32,11,584,7.0,18.0,0.39,2.8,9.5,0.296,4.2,8.5,0.495,0.468,3.1,3.4,0.902,1.3,7.1,8.4,4.5,1.1,0.5,3.9,3.6,19.9,99.0,122,,sensabr01,18.25,Forward,0.528,0.189,0.51,1.154,0.161,1.021,1.6,0.155
439,Jarred Vanderbilt,24,LAL,PF,29,6,581,4.8,9.3,0.518,0.7,2.2,0.296,4.2,7.1,0.586,0.553,2.0,2.9,0.667,3.4,7.9,11.3,2.9,2.9,0.4,2.3,3.5,12.3,113.0,112,,vandeja01,20.034,Forward,0.237,0.312,0.582,1.261,0.184,1.163,3.3,0.301
440,Shake Milton,27,3TM,SG,48,0,581,6.7,16.6,0.405,1.5,5.4,0.281,5.2,11.1,0.466,0.451,3.4,4.2,0.816,1.2,5.2,6.4,5.1,1.6,0.5,2.6,4.6,18.3,102.0,112,,miltosh01,12.104,Guard,0.325,0.253,0.496,1.962,0.195,0.992,2.1,0.187
441,Shake Milton,27,MIN,SG,38,0,491,6.4,16.1,0.4,1.4,5.3,0.264,5.0,10.8,0.467,0.444,3.6,4.4,0.818,0.7,4.4,5.1,5.0,1.6,0.5,2.8,4.4,17.9,100.0,112,,miltosh01,12.921,Guard,0.329,0.273,0.496,1.786,0.194,0.992,2.1,0.137
442,Shake Milton,27,DET,SG,4,0,63,8.4,19.9,0.423,2.3,6.9,0.333,6.1,13.0,0.471,0.481,1.5,2.3,0.667,5.3,8.4,13.7,4.6,1.5,0.8,2.3,2.3,20.6,108.0,118,,miltosh01,15.75,Guard,0.347,0.116,0.493,2.0,0.165,0.985,2.3,0.387
443,Shake Milton,27,NYK,SG,6,0,27,7.5,16.8,0.444,1.9,3.7,0.5,5.6,13.1,0.429,0.5,3.7,3.7,1.0,0.0,11.2,11.2,7.5,1.9,0.0,0.0,13.1,20.5,136.0,111,,miltosh01,4.5,Guard,0.22,0.22,0.556,7.5,0.289,1.112,1.9,0.0
444,Evan Fournier,31,2TM,SG,32,0,580,6.6,18.4,0.357,2.7,10.8,0.254,3.8,7.6,0.505,0.432,2.4,3.0,0.806,0.4,4.4,4.8,4.0,2.4,0.6,1.7,4.0,18.3,98.0,118,,fournev01,18.125,Guard,0.587,0.163,0.464,2.353,0.157,0.928,3.0,0.083
445,Evan Fournier,31,NYK,SG,3,0,39,5.2,25.9,0.2,2.6,19.4,0.133,2.6,6.5,0.4,0.25,2.6,2.6,1.0,0.0,5.2,5.2,3.9,5.2,0.0,1.3,5.2,15.5,72.0,107,,fournev01,13.0,Guard,0.749,0.1,0.287,3.0,0.121,0.573,5.2,0.0
446,Evan Fournier,31,DET,SG,29,0,541,6.7,17.9,0.373,2.8,10.2,0.27,3.9,7.6,0.512,0.45,2.4,3.0,0.794,0.4,4.4,4.8,4.0,2.2,0.6,1.8,3.9,18.5,100.0,118,,fournev01,18.655,Guard,0.57,0.168,0.481,2.222,0.16,0.963,2.8000000000000003,0.083
447,Zeke Nnaji,23,DEN,PF,58,0,576,5.9,12.8,0.463,0.5,2.0,0.261,5.4,10.8,0.5,0.483,3.6,5.3,0.677,5.2,5.6,10.8,2.8,1.3,3.3,2.3,7.0,16.0,113.0,112,,nnajize01,9.931,Forward,0.156,0.414,0.529,1.217,0.138,1.057,4.6,0.481
448,Trey Jemison,24,2TM,C,25,14,573,6.4,11.6,0.551,0.0,0.0,,6.4,11.6,0.551,0.551,1.8,2.1,0.84,5.5,6.0,11.4,2.3,1.0,2.4,2.9,5.9,14.6,111.0,115,,jemistr01,22.92,Center,0.0,0.181,0.583,0.793,0.13,1.166,3.4,0.478
449,Trey Jemison,24,WAS,C,2,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,46.8,46.8,0.0,0.0,0.0,46.8,0.0,0.0,0.0,99,,jemistr01,0.5,Center,,,,0.0,0.0,,0.0,0.0
450,Trey Jemison,24,MEM,C,23,14,572,6.4,11.6,0.551,0.0,0.0,,6.4,11.6,0.551,0.551,1.8,2.1,0.84,5.5,5.9,11.4,2.3,1.0,2.4,2.8,5.9,14.6,112.0,115,,jemistr01,24.87,Center,0.0,0.181,0.583,0.821,0.131,1.166,3.4,0.482
451,Andre Jackson Jr.,22,MIL,SG,57,8,572,4.2,8.4,0.5,1.4,3.9,0.37,2.8,4.5,0.611,0.585,0.7,0.9,0.727,3.6,5.9,9.5,4.2,1.3,0.5,2.4,7.7,10.5,119.0,117,,jacksan01,10.035,Guard,0.464,0.107,0.597,1.75,0.273,1.194,1.8,0.379
452,Jared Butler,23,WAS,SG,40,0,566,8.1,16.6,0.488,2.0,6.4,0.308,6.1,10.2,0.602,0.547,2.6,3.0,0.861,0.7,4.0,4.8,10.4,2.4,0.7,4.1,4.8,20.7,111.0,119,,butleja02,14.15,Guard,0.386,0.181,0.578,2.537,0.321,1.155,3.0999999999999996,0.149
453,Kevin Knox,24,DET,SF,31,11,560,7.4,16.0,0.462,2.7,8.1,0.33,4.7,7.9,0.598,0.546,1.7,1.9,0.909,1.5,4.9,6.4,2.0,1.1,0.6,1.9,4.3,19.2,109.0,121,,knoxke01,18.065,Forward,0.506,0.119,0.57,1.053,0.096,1.14,1.7000000000000002,0.234
454,Lamar Stevens,26,2TM,PF,38,3,559,9.5,21.0,0.45,1.2,4.0,0.304,8.2,17.0,0.485,0.479,3.7,4.7,0.778,3.2,8.0,11.1,2.5,2.0,1.9,2.1,3.9,23.8,106.0,111,,stevela01,14.711,Forward,0.19,0.224,0.516,1.19,0.09,1.032,3.9,0.286
455,Lamar Stevens,26,BOS,PF,19,1,122,8.5,18.2,0.467,1.2,3.2,0.375,7.3,15.0,0.486,0.5,3.2,4.5,0.727,4.9,7.7,12.6,3.2,2.4,2.0,3.6,5.7,21.5,107.0,108,,stevela01,6.421,Forward,0.176,0.247,0.533,0.889,0.119,1.065,4.4,0.389
456,Lamar Stevens,26,MEM,PF,19,2,437,9.7,21.8,0.446,1.2,4.3,0.289,8.5,17.6,0.484,0.474,3.8,4.8,0.791,2.7,8.1,10.7,2.2,1.9,1.9,1.7,3.5,24.5,105.0,112,,stevela01,23.0,Forward,0.197,0.22,0.512,1.294,0.079,1.025,3.8,0.25
457,Richaun Holmes,30,2TM,C,40,10,555,7.0,12.5,0.558,0.1,0.3,0.333,6.9,12.3,0.563,0.561,2.9,4.0,0.723,6.0,9.5,15.5,2.1,0.9,1.6,2.0,6.3,16.9,123.0,116,,holmeri01,13.875,Center,0.024,0.32,0.593,1.05,0.114,1.185,2.5,0.387
458,Richaun Holmes,30,DAL,C,23,2,237,6.7,11.9,0.559,0.0,0.0,,6.7,11.9,0.559,0.559,2.4,4.3,0.571,6.7,9.1,15.8,3.0,0.6,1.8,2.4,6.7,15.8,121.0,115,,holmeri01,10.304,Center,0.0,0.361,0.573,1.25,0.156,1.146,2.4,0.424
459,Richaun Holmes,30,WAS,PF,17,8,318,7.2,12.9,0.557,0.1,0.4,0.333,7.1,12.5,0.565,0.563,3.2,3.8,0.846,5.6,9.7,15.3,1.5,1.2,1.5,1.8,6.0,17.8,124.0,118,,holmeri01,18.706,Forward,0.031,0.295,0.611,0.833,0.084,1.222,2.7,0.366
460,Tristan Thompson,32,CLE,C,49,0,549,6.6,10.8,0.608,0.0,0.1,0.0,6.6,10.7,0.613,0.608,1.3,4.7,0.288,6.6,9.1,15.7,4.6,1.1,1.3,2.6,5.3,14.5,118.0,112,,thomptr01,11.204,Center,0.009,0.435,0.563,1.769,0.229,1.127,2.4000000000000004,0.42
461,Julian Strawther,21,DEN,SF,50,0,545,7.5,20.2,0.369,3.7,12.6,0.297,3.7,7.6,0.488,0.462,2.0,2.8,0.71,0.5,5.1,5.5,4.3,1.5,0.6,2.1,4.9,20.6,99.0,115,,strawju01,10.9,Forward,0.624,0.139,0.481,2.048,0.154,0.961,2.1,0.089
462,Omer Yurtseven,25,UTA,C,48,12,545,8.8,16.3,0.538,0.4,2.1,0.208,8.3,14.2,0.588,0.552,1.7,2.5,0.679,6.4,12.0,18.4,2.6,0.7,1.6,3.3,4.6,19.7,112.0,118,,yurtsom01,11.354,Center,0.129,0.153,0.566,0.788,0.112,1.132,2.3,0.348
463,Vit Krejci,23,ATL,PG,22,14,541,4.5,9.2,0.49,2.5,6.0,0.412,2.0,3.2,0.639,0.625,0.4,0.5,0.833,1.0,3.6,4.6,4.4,1.2,0.5,1.8,4.3,12.0,122.0,122,,krejcvi01,24.591,Guard,0.652,0.054,0.637,2.444,0.282,1.274,1.7,0.217
464,Bones Hyland,23,LAC,PG,37,5,540,8.9,22.9,0.386,4.0,12.3,0.326,4.8,10.6,0.457,0.474,1.6,2.1,0.783,0.5,4.6,5.0,8.5,2.4,0.4,4.0,4.7,23.4,100.0,116,,hylanbo01,14.595,Guard,0.537,0.092,0.491,2.125,0.234,0.982,2.8,0.098
465,Jalen McDaniels,26,TOR,SF,50,1,538,5.8,17.0,0.344,1.1,6.4,0.169,4.8,10.6,0.449,0.376,2.4,3.3,0.73,1.6,5.5,7.1,3.3,1.7,0.5,2.7,4.7,15.2,86.0,120,,mcdanja01,10.76,Forward,0.376,0.194,0.412,1.222,0.135,0.824,2.2,0.225
466,Scotty Pippen Jr.,23,MEM,PG,21,16,527,9.3,18.8,0.493,2.8,6.7,0.417,6.5,12.2,0.534,0.567,3.8,5.1,0.745,2.0,4.2,6.2,9.1,3.3,0.9,5.2,5.6,25.1,110.0,112,,pippesc02,25.095,Guard,0.356,0.271,0.596,1.75,0.257,1.193,4.2,0.323
467,Sasha Vezenkov,28,SAC,PF,42,0,511,8.0,18.2,0.44,4.3,11.4,0.375,3.7,6.7,0.549,0.558,1.1,1.4,0.8,2.9,6.3,9.1,1.8,1.9,0.7,1.1,4.0,21.4,117.0,115,,vezenal01,12.167,Forward,0.626,0.077,0.569,1.636,0.083,1.137,2.5999999999999996,0.315
468,Danuel House Jr.,30,PHI,SF,34,4,509,4.5,10.2,0.448,1.5,4.8,0.3,3.1,5.3,0.582,0.519,3.4,4.4,0.761,1.5,4.1,5.6,2.7,1.5,0.5,1.8,4.4,13.9,114.0,117,,houseda01,14.971,Forward,0.471,0.431,0.573,1.5,0.162,1.145,2.0,0.268
469,Mark Williams,22,CHO,C,19,19,508,9.5,14.7,0.649,0.0,0.0,,9.5,14.7,0.649,0.649,4.5,6.2,0.719,7.4,10.5,17.9,2.1,1.6,1.9,1.7,4.9,23.5,138.0,116,,willima07,26.737,Center,0.0,0.422,0.674,1.235,0.099,1.348,3.5,0.413
470,Jaden Springer,21,2TM,SG,49,2,507,5.7,14.4,0.399,1.0,4.7,0.208,4.8,9.7,0.49,0.432,3.4,4.1,0.833,3.2,4.4,7.6,4.3,3.5,1.5,3.3,6.4,15.8,101.0,110,,sprinja01,10.347,Guard,0.326,0.285,0.488,1.303,0.181,0.975,5.0,0.421
471,Jaden Springer,21,PHI,SG,32,1,377,6.0,15.4,0.39,1.0,4.8,0.216,5.0,10.6,0.469,0.424,3.7,4.4,0.824,3.3,4.3,7.6,4.6,3.3,1.4,3.4,6.4,16.7,100.0,112,,sprinja01,11.781,Guard,0.312,0.286,0.482,1.353,0.182,0.963,4.699999999999999,0.434
472,Jaden Springer,21,BOS,SG,17,1,130,4.9,11.4,0.433,0.8,4.2,0.182,4.2,7.2,0.579,0.467,2.7,3.0,0.875,3.0,4.6,7.6,3.4,4.2,1.5,3.0,6.5,13.3,105.0,107,,sprinja01,7.647,Guard,0.368,0.263,0.523,1.133,0.178,1.046,5.7,0.395
473,Patrick Baldwin Jr.,21,WAS,SF,38,7,493,5.6,14.7,0.381,2.9,9.2,0.32,2.7,5.5,0.483,0.481,1.8,2.7,0.679,1.6,10.1,11.7,2.8,1.7,1.4,1.8,5.3,15.9,100.0,116,,baldwpa01,12.974,Forward,0.626,0.184,0.5,1.556,0.137,1.001,3.0999999999999996,0.137
474,Robert Covington,33,2TM,PF,29,6,488,4.3,9.9,0.439,1.9,5.6,0.339,2.4,4.2,0.571,0.536,2.2,2.6,0.846,3.1,6.7,9.8,2.4,3.9,1.8,1.1,5.6,12.8,125.0,108,,covinro01,16.828,Forward,0.566,0.263,0.58,2.182,0.165,1.159,5.7,0.316
475,Robert Covington,33,LAC,PF,3,3,69,2.1,6.4,0.333,1.4,5.7,0.25,0.7,0.7,1.0,0.444,0.7,1.4,0.5,1.4,4.3,5.7,5.0,4.3,1.4,0.0,5.0,6.4,131.0,110,,covinro01,23.0,Forward,0.891,0.219,0.456,5.0,0.416,0.912,5.699999999999999,0.246
476,Robert Covington,33,PHI,SF,26,3,419,4.7,10.5,0.449,2.0,5.6,0.354,2.7,4.8,0.561,0.545,2.5,2.8,0.875,3.4,7.0,10.5,2.0,3.9,1.9,1.3,5.8,13.9,125.0,108,,covinro01,16.115,Forward,0.533,0.267,0.592,1.538,0.133,1.185,5.8,0.327
477,P.J. Tucker,38,2TM,PF,31,10,486,1.8,5.1,0.36,1.3,3.6,0.371,0.5,1.5,0.333,0.49,0.3,0.3,1.0,2.8,5.8,8.6,1.6,1.6,0.7,0.8,5.5,5.3,120.0,116,,tuckepj01,15.677,Forward,0.706,0.059,0.506,2.0,0.21,1.013,2.3,0.326
478,P.J. Tucker,38,PHI,PF,3,3,66,1.5,3.7,0.4,1.5,3.7,0.4,0.0,0.0,,0.6,0.0,0.0,,0.7,9.7,10.4,0.0,2.2,1.5,1.5,6.7,4.5,87.0,110,,tuckepj01,22.0,Forward,1.0,0.0,0.608,0.0,0.0,1.216,3.7,0.067
479,P.J. Tucker,38,LAC,PF,28,7,420,1.9,5.3,0.356,1.3,3.5,0.367,0.6,1.8,0.333,0.478,0.4,0.4,1.0,3.2,5.2,8.3,1.9,1.5,0.6,0.7,5.3,5.4,124.0,117,,tuckepj01,15.0,Forward,0.66,0.075,0.493,2.714,0.235,0.986,2.1,0.381
480,Tari Eason,22,HOU,PF,22,0,480,8.9,19.1,0.466,1.8,5.1,0.36,7.1,14.0,0.504,0.513,2.1,3.3,0.636,4.6,10.8,15.5,2.7,3.1,1.9,2.0,5.2,21.7,111.0,106,,easonta01,21.818,Forward,0.267,0.173,0.528,1.35,0.107,1.056,5.0,0.299
481,Monte Morris,28,2TM,PG,33,0,476,6.4,15.8,0.405,2.8,7.2,0.386,3.6,8.6,0.422,0.493,1.3,2.0,0.684,0.7,5.2,5.9,7.1,2.0,0.9,0.7,1.4,17.0,118.0,111,,morrimo01,14.424,Guard,0.456,0.127,0.51,10.143,0.29,1.019,2.9,0.119
482,Monte Morris,28,DET,PG,6,0,68,8.5,23.3,0.364,1.4,7.8,0.182,7.1,15.6,0.455,0.394,0.7,1.4,0.5,1.4,7.1,8.5,5.7,0.7,0.7,1.4,0.7,19.1,91.0,120,,morrimo01,11.333,Guard,0.335,0.06,0.399,4.071,0.184,0.799,1.4,0.165
483,Monte Morris,28,MIN,PG,27,0,408,6.1,14.5,0.417,3.0,7.1,0.424,3.0,7.4,0.41,0.521,1.5,2.1,0.706,0.6,4.8,5.5,7.4,2.2,1.0,0.6,1.6,16.6,125.0,110,,morrimo01,15.111,Guard,0.49,0.145,0.538,12.333,0.316,1.076,3.2,0.111
484,Bol Bol,24,PHO,PF,43,0,469,9.7,15.7,0.616,2.3,5.4,0.423,7.4,10.3,0.717,0.689,1.6,2.0,0.789,3.3,10.9,14.3,1.8,1.0,2.6,2.0,4.4,23.2,130.0,112,,bolbo01,10.907,Forward,0.344,0.127,0.7,0.9,0.088,1.399,3.6,0.232
485,Isaiah Livers,25,DET,PF,23,6,469,4.1,11.9,0.345,2.3,7.9,0.286,1.8,4.0,0.462,0.44,1.2,1.8,0.667,1.5,3.4,4.9,2.6,1.3,0.5,1.6,4.4,11.7,96.0,121,,liveris01,20.391,Forward,0.664,0.151,0.461,1.625,0.154,0.922,1.8,0.306
486,Anthony Gill,31,WAS,PF,50,3,466,7.5,16.1,0.469,1.0,4.1,0.244,6.5,11.9,0.546,0.5,2.9,3.6,0.806,3.7,5.7,9.4,3.4,1.3,1.1,2.3,4.8,19.0,109.0,120,,gillan01,9.32,Forward,0.255,0.224,0.537,1.478,0.145,1.074,2.4000000000000004,0.394
487,Yuta Watanabe,29,2TM,SF,34,0,464,4.3,12.2,0.353,2.6,8.9,0.294,1.7,3.3,0.516,0.461,1.1,1.8,0.588,1.2,4.5,5.7,1.6,1.3,0.7,2.0,4.1,12.3,92.0,117,,watanyu01,13.647,Forward,0.73,0.148,0.473,0.8,0.096,0.947,2.0,0.211
488,Yuta Watanabe,29,PHO,SF,29,0,382,4.5,12.4,0.361,3.1,9.6,0.32,1.4,2.8,0.5,0.485,1.3,1.9,0.667,1.4,4.3,5.8,1.3,1.2,0.9,2.0,4.3,13.3,96.0,117,,watanyu01,13.172,Forward,0.774,0.153,0.502,0.65,0.079,1.005,2.1,0.246
489,Yuta Watanabe,29,MEM,SF,5,0,82,3.6,11.3,0.316,0.6,6.0,0.1,3.0,5.4,0.556,0.342,0.0,1.2,0.0,0.0,5.4,5.4,3.0,1.8,0.0,1.8,3.0,7.7,69.0,117,,watanyu01,16.4,Forward,0.531,0.106,0.325,1.667,0.18,0.651,1.8,0.0
