Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional
229,Brandon Clarke,28,MEM,PF,52,18,980,8.7,14.2,0.611,0,0.8,0.059,8.6,13.4,0.644,0.613,2,3,0.672,4.6,7.7,12.3,2.4,2.1,1.3,1.6,5.7,19.4,129,110,,clarkbr01
230,Cody Martin,29,CHO,SF,39,8,967,5.9,13.6,0.433,2,6.3,0.323,3.9,7.3,0.528,0.507,1.7,2.5,0.694,2,6.9,8.9,4.5,2.2,1.3,2.1,3.7,15.6,109,113,,martico01
231,Mason Plumlee,34,PHO,C,55,18,963,4.3,7.4,0.579,0,0.1,0,4.3,7.3,0.587,0.579,2.6,4.1,0.638,4.6,13,17.5,5.3,1.3,2,2.5,6.1,11.2,125,112,,plumlma01
232,Kevin Porter Jr.,24,2TM,SG,49,2,955,9.6,22.2,0.431,1.4,5.6,0.248,8.2,16.6,0.492,0.462,2.9,4.3,0.667,1.5,7.3,8.8,8,2.5,0.6,4.6,3.9,23.4,97,109,,porteke02
233,Kevin Porter Jr.,24,LAC,SG,45,2,884,9.5,22.5,0.423,1.4,5.9,0.245,8.1,16.6,0.485,0.455,2.7,4.2,0.645,1.6,7.2,8.8,8,2.4,0.6,4.6,3.9,23.2,96,109,,porteke02
234,Kevin Porter Jr.,24,MIL,SG,4,0,71,10.2,18.3,0.556,0.7,2,0.333,9.5,16.3,0.583,0.574,4.8,5.4,0.875,0.7,7.5,8.1,8.1,4.1,0,4.1,4.8,25.8,116,108,,porteke02
235,Cole Anthony,24,ORL,PG,53,15,953,9.8,22.8,0.43,2.9,8.8,0.331,6.9,14,0.493,0.494,3.7,4.7,0.789,1.9,6.4,8.3,7.8,2,1,4.5,6.2,26.3,103,109,,anthoco01
236,Gabe Vincent,28,LAL,PG,47,6,951,5.1,12.8,0.399,3.1,9.1,0.341,2,3.7,0.542,0.52,0.4,0.6,0.583,0.7,2.4,3,3.5,1.6,0.5,1.5,5.1,13.6,105,117,,vincega01
237,Sam Hauser,27,BOS,PF,47,9,947,6.6,15.1,0.439,5.2,13,0.398,1.5,2.1,0.7,0.611,0.2,0.2,1,1.5,5.9,7.4,2.5,1.6,0.4,0.8,2.8,18.7,125,112,,hausesa01
238,Luke Kennard,28,MEM,SG,43,7,946,6.5,14,0.467,4.3,9.1,0.471,2.2,4.9,0.46,0.62,1.9,2.1,0.886,1.3,4.7,6,7,1.4,0.1,2.2,1.8,19.2,130,115,,kennalu01
239,Caleb Martin,29,PHI,SF,31,24,943,5.3,12.2,0.435,1.7,4.6,0.379,3.6,7.6,0.469,0.506,2.4,3.9,0.622,2.3,4.9,7.2,3.6,1.8,1.1,2.3,3.3,14.8,107,117,,martica02
240,Moses Moody,22,GSW,SG,48,8,942,8.1,18.3,0.442,4.3,11.1,0.384,3.8,7.1,0.532,0.559,2.9,4,0.727,1.4,4.2,5.6,2.9,1.3,1,1.7,3.7,23.3,115,115,,moodymo01
241,Jimmy Butler,35,2TM,SF,30,30,927,9.2,17.6,0.523,0.7,2.3,0.318,8.4,15.2,0.554,0.544,9.1,11.1,0.817,4,4.7,8.6,7.9,1.9,0.6,1.9,1.7,28.2,136,114,,butleji01
242,Jimmy Butler,35,MIA,PF,25,25,766,9.2,17.1,0.54,0.8,2.3,0.361,8.4,14.7,0.568,0.565,8.4,10.5,0.801,3.6,4.9,8.5,7.8,1.8,0.6,1.9,1.5,27.7,136,114,,butleji01
243,Jimmy Butler,35,GSW,SF,5,5,161,9,19.9,0.455,0.3,2.4,0.125,8.7,17.4,0.5,0.462,12.3,14.1,0.872,5.7,3.6,9.3,8.4,2.4,0.6,1.5,2.4,30.7,137,114,,butleji01
244,Brandon Miller,22,CHO,SF,27,27,924,10.5,26.1,0.403,5.5,15.6,0.355,5,10.5,0.475,0.509,3.6,4.2,0.861,1.3,5.6,7,5.2,1.5,1.1,4,3.9,30.2,104,115,,millebr02
245,Jeremy Sochan,21,SAS,PF,35,19,916,8.7,15.9,0.545,1,2.9,0.352,7.7,13,0.587,0.576,3.1,4.3,0.716,4.4,8.5,12.9,4.7,1.7,1,3.1,4.4,21.4,117,114,,sochaje01
246,Aaron Gordon,29,DEN,PF,34,25,916,8,15.5,0.512,2.1,5,0.427,5.8,10.5,0.552,0.581,4.4,5.6,0.794,2.8,5.9,8.7,5.7,0.8,0.4,2.1,2.6,22.5,128,118,,gordoaa01
247,Nicolas Batum,36,LAC,PF,53,1,915,3.2,8.2,0.383,2.6,6.8,0.378,0.6,1.4,0.407,0.539,0.6,0.7,0.786,1.9,6.1,8,3.5,1.8,1.1,1.2,4.1,9.5,119,110,,batumni01
248,Ryan Dunn,22,PHO,SF,50,28,911,7,15.9,0.442,2.6,8.4,0.31,4.4,7.5,0.59,0.524,0.6,1.2,0.478,2.6,6.3,8.9,2.3,1.1,1.5,1.1,6,17.2,109,118,,dunnry01
249,Trayce Jackson-Davis,24,GSW,C,50,37,910,8.6,15,0.573,0,0.1,0,8.6,14.9,0.575,0.573,2.8,4.6,0.605,5.9,9.5,15.4,5.2,1.2,1.9,2.2,3.6,19.9,125,111,,jackstr02
250,Sam Merrill,28,CLE,SG,47,2,910,5.9,15.2,0.392,4.6,13.1,0.353,1.3,2.1,0.641,0.545,1.3,1.4,0.962,1.2,3.8,5,3.8,1.7,0.4,1.1,4.5,17.8,120,114,,merrisa01
251,Simone Fontecchio,29,DET,SF,51,0,901,5.5,14.5,0.381,2.8,8.8,0.321,2.7,5.6,0.476,0.48,3.1,3.6,0.838,2,6.5,8.5,2.4,1,0.5,2.3,3.6,16.9,106,115,,fontesi01
252,Jaden Ivey,22,DET,SG,30,30,898,10.2,22.2,0.46,3.4,8.3,0.409,6.8,13.9,0.49,0.536,4.6,6.2,0.733,2.2,4.5,6.7,6.4,1.5,0.6,4.8,3.6,28.4,108,115,,iveyja01
253,Tari Eason,23,HOU,PF,37,5,897,9,18.6,0.484,2,5.8,0.346,7,12.8,0.547,0.538,3.1,4.1,0.75,4.4,8.1,12.5,2.4,3.9,1.8,1.9,5,23.1,120,104,,easonta01
254,Luka Dončić,25,2TM,PG,26,26,896,13.1,28.9,0.454,4.6,13.3,0.343,8.6,15.6,0.549,0.533,6.9,9,0.765,1.1,10.5,11.5,10.6,2.7,0.6,4.8,3.8,37.7,114,110,,doncilu01
255,Luka Dončić,25,DAL,PG,22,22,785,13.3,28.8,0.464,4.6,13.1,0.354,8.7,15.7,0.555,0.544,6.9,9,0.767,1,10.3,11.3,10.6,2.7,0.6,4.6,3.6,38.2,116,110,,doncilu01
256,Luka Dončić,25,LAL,PG,4,4,111,11.5,29.6,0.388,4,14.6,0.273,7.5,15,0.5,0.455,6.6,8.8,0.75,1.8,11.5,13.2,10.1,2.6,0.9,5.7,5.7,33.5,101,109,,doncilu01
257,Andre Jackson Jr.,23,MIL,SG,52,43,887,4.5,9.5,0.469,1.5,3.8,0.386,3,5.7,0.524,0.546,0.5,1,0.556,3.2,5.7,8.9,4,1.6,0.7,2.8,5.7,10.9,107,114,,jacksan01
258,Moussa Diabaté,23,CHO,C,46,7,875,5.5,9.2,0.601,0,0.1,0,5.5,9,0.609,0.601,2.4,4.3,0.566,7.6,10.5,18.2,2.2,1.7,1.7,2.3,4.3,13.4,124,111,,diabamo01
259,Ron Holland,19,DET,SF,56,1,874,7.2,16.4,0.439,1.6,6.6,0.244,5.6,9.8,0.571,0.488,3,3.8,0.797,1.5,6.9,8.4,2.6,1.9,0.4,2.7,5.5,19,103,113,,hollaro01
260,Ben Simmons,28,2TM,PG,35,24,872,5.7,10.2,0.562,0,0,,5.7,10.2,0.562,0.562,1.3,1.7,0.733,1.8,8.8,10.5,13.7,1.7,1,5,4.9,12.7,112,113,,simmobe01
261,Ben Simmons,28,BRK,PG,33,24,825,5.6,10.3,0.547,0,0,,5.6,10.3,0.547,0.547,1.1,1.6,0.692,1.8,8.6,10.4,13.9,1.6,1,5.3,4.9,12.4,109,114,,simmobe01
262,Ben Simmons,28,LAC,PG,2,0,47,7.3,8.3,0.875,0,0,,7.3,8.3,0.875,0.875,4.2,4.2,1,1,11.4,12.5,10.4,4.2,2.1,0,4.2,18.7,201,100,,simmobe01
263,Jordan Hawkins,22,NOP,SG,38,5,871,7.4,20.6,0.361,3.9,11.8,0.333,3.5,8.8,0.399,0.457,3.3,3.9,0.843,0.7,4.5,5.2,2.3,1.2,0.8,1.8,1.6,22.1,101,123,,hawkijo01
264,Kristaps Porziņģis,29,BOS,C,30,30,866,11.2,23.4,0.479,4.2,10.2,0.408,7,13.1,0.535,0.568,6.6,8,0.821,2.7,9.1,11.9,3.4,1.3,2.7,2,4.9,33.2,125,108,,porzikr01
265,Luke Kornet,29,BOS,C,50,7,863,6.1,9.2,0.658,0,0.1,0,6.1,9.2,0.663,0.658,2.6,3.5,0.754,6.7,7.8,14.5,4.6,1.5,2.8,1.2,4.3,14.8,153,108,,kornelu01
266,Jamal Shead,22,TOR,PG,50,1,861,6.6,15.5,0.425,2.3,6.5,0.353,4.3,8.9,0.478,0.5,1.5,2,0.743,0.7,2.6,3.3,10.1,1.6,0.3,4.2,5.3,16.9,103,120,,sheadja01
267,Zach Edey,22,MEM,C,42,35,859,8.5,14.8,0.576,0.8,2.3,0.349,7.7,12.5,0.618,0.603,2.8,4.1,0.684,7.2,10,17.2,2,1.4,2.7,3.2,5.8,20.7,121,108,,edeyza01
268,Noah Clowney,20,BRK,PF,37,18,853,6.6,17.5,0.375,4.3,12.2,0.354,2.2,5.3,0.422,0.498,3,3.5,0.85,2.1,6.4,8.5,1.8,1.1,1.1,2.2,5.1,20.5,105,116,,clownno01
269,Trey Lyles,29,SAC,PF,46,2,851,5.4,13.8,0.393,3.1,9.4,0.333,2.3,4.5,0.519,0.506,2,2.7,0.745,2.7,8.7,11.4,2.4,1.5,1.1,1.5,3.1,16,112,115,,lylestr01
270,Kyle Filipowski,21,UTA,C,46,10,839,6.8,13.2,0.513,1.8,5.3,0.337,5,7.8,0.632,0.581,2.5,4.1,0.62,3.2,9.5,12.6,4.7,1.4,0.3,2.9,5.4,17.8,117,119,,filipky01
271,Matas Buzelis,20,CHI,SF,55,6,834,7.3,16.6,0.438,2.9,8.2,0.356,4.4,8.4,0.517,0.525,2.5,3.1,0.804,1.8,7,8.8,1.7,0.8,2.6,2,4.6,19.9,106,116,,buzelma01
272,Jonathan Kuminga,22,GSW,PF,32,10,832,11.3,24.6,0.459,2.3,6.8,0.345,9,17.9,0.502,0.506,6.3,9.8,0.639,2.6,6.7,9.3,4.1,1.7,1,2.9,3.6,31.2,108,113,,kuminjo01
273,Jarace Walker,21,IND,PF,51,1,830,6.4,13.9,0.458,2.6,7.1,0.369,3.8,6.8,0.551,0.552,2.2,3.4,0.644,1,8.3,9.3,4.2,2.6,1.2,3.3,4.9,17.6,102,112,,walkeja02
274,Jonathan Isaac,27,ORL,PF,50,0,825,6.5,15.6,0.415,2,7.6,0.262,4.5,8,0.561,0.479,3.1,4.7,0.675,5.4,9.1,14.5,1.4,2.4,3.6,1.3,4.1,18.1,113,104,,isaacjo01
275,Jordan Clarkson,32,UTA,SG,31,8,820,10.6,25.3,0.418,4.5,11.8,0.38,6.1,13.5,0.452,0.507,5.6,7,0.805,1.3,4.8,6.1,7,1.5,0.5,3.7,2.9,31.2,112,121,,clarkjo01
276,Dean Wade,28,CLE,PF,36,26,814,4.4,10.7,0.409,3.1,8.8,0.347,1.3,1.8,0.71,0.552,0.8,1.5,0.52,2.1,8.5,10.6,3.4,1.8,0.9,0.7,4.1,12.5,125,110,,wadede01
277,Ben Sheppard,23,IND,SG,40,8,812,5.2,12,0.431,3,8.2,0.37,2.1,3.8,0.563,0.557,0.9,1.1,0.889,1.5,4.3,5.8,2.8,1.6,0.7,0.7,4.9,14.3,120,117,,sheppbe01
278,Vit Krejci,24,ATL,PG,39,15,811,5.5,12.3,0.447,3.2,8.4,0.384,2.3,4,0.58,0.577,1.1,1.7,0.667,0.9,5.3,6.1,6,1.6,1.1,2,4.2,15.4,117,116,,krejcvi01
279,Chris Boucher,32,TOR,PF,47,0,810,10.1,20.8,0.484,3.9,11,0.359,6.2,9.9,0.624,0.579,4,5,0.798,3.9,8.5,12.4,1.9,1.4,1.4,1.7,4,28.1,122,115,,bouchch01
280,Terance Mann,28,2TM,SG,41,12,809,5.8,12.8,0.451,1.8,4.9,0.37,4,7.9,0.5,0.521,1.5,2.2,0.676,2.2,4.8,7,4.1,1.9,0.7,1.6,4.6,14.9,114,112,,mannte01
281,Terance Mann,28,LAC,SG,37,12,732,5.8,13,0.446,1.7,5,0.347,4.1,8,0.508,0.513,1.5,2.1,0.719,2.1,5,7.1,3.9,1.9,0.7,1.7,4.5,14.9,112,111,,mannte01
282,Terance Mann,28,ATL,SG,4,0,77,5.4,10.9,0.5,2.4,3.6,0.667,3,7.2,0.417,0.611,1.2,3,0.4,2.4,3,5.4,5.4,1.8,0,1.2,5.4,14.5,127,118,,mannte01
283,Tidjane Salaün,19,CHO,PF,42,8,808,4.3,13.9,0.307,2.3,8.2,0.276,2,5.7,0.351,0.388,2.4,3.3,0.709,2.9,8,10.9,2.7,1.5,0.7,2.2,3.3,13.1,94,115,,salauti01
284,Nick Richards,27,2TM,C,37,24,806,7.1,12.6,0.565,0,0.1,0,7.1,12.5,0.571,0.565,5.7,8,0.718,5.8,13.4,19.2,2.2,0.6,2.5,3.3,5.5,20,118,112,,richani01
285,Nick Richards,27,CHO,C,21,9,440,7.2,12.7,0.561,0,0.1,0,7.2,12.6,0.566,0.561,6.6,9.7,0.678,5.7,12,17.7,3.1,0.8,2.9,3.7,5.4,20.9,117,111,,richani01
286,Nick Richards,27,PHO,C,16,15,366,7.1,12.5,0.57,0,0.1,0,7.1,12.4,0.576,0.57,4.7,5.9,0.795,5.9,15.1,21,1.1,0.4,2,2.8,5.7,19,120,113,,richani01
287,Kevon Looney,28,GSW,C,50,6,804,6.4,12.7,0.502,0,0.1,0,6.4,12.6,0.507,0.502,2.2,4.1,0.544,8.7,12,20.8,5.5,2.2,1.2,1.9,6.6,15,125,108,,looneke01
288,Precious Achiuwa,25,NYK,C,35,8,797,6.6,12.4,0.532,0.6,1.7,0.333,6.1,10.8,0.563,0.555,1.8,2.9,0.617,4.8,8.7,13.5,2.3,2.2,1.6,1.7,3.4,15.6,120,112,,achiupr01
289,Paolo Banchero,22,ORL,PF,24,24,797,12,28.6,0.419,2.6,8.6,0.297,9.4,20,0.472,0.464,8,12.1,0.663,1.6,9.2,10.8,7.3,0.9,1.2,4.5,3.3,34.6,102,110,,banchpa01
290,Tyrese Martin,25,BRK,SG,38,6,787,6.7,17,0.397,3.6,10.5,0.339,3.2,6.5,0.49,0.502,1.5,2.1,0.697,2.3,6.7,9,4,1.1,0.3,3,2.7,18.5,101,117,,martity01
291,Jeremiah Robinson-Earl,24,NOP,PF,44,6,785,5.8,13.1,0.446,2,6.1,0.33,3.8,6.9,0.549,0.523,2,2.3,0.865,4.6,7.9,12.5,3.2,1.8,0.4,1.9,3.4,15.7,118,119,,robinje02
292,Brice Sensabaugh,21,UTA,SF,45,2,784,9,20.3,0.441,4.5,12.2,0.369,4.4,8.1,0.55,0.552,2.4,2.7,0.907,1.7,5.2,6.9,3.5,1.7,0.2,3.6,4,24.8,108,121,,sensabr01
293,Eric Gordon,36,PHI,SG,39,13,768,5.6,13.2,0.426,3.6,8.9,0.409,2,4.3,0.463,0.564,2.3,3.1,0.75,0.5,2.5,3,4.2,1.7,0.8,1.8,2.1,17.2,116,119,,gordoer01
294,Dereck Lively II,20,DAL,C,32,25,768,7.8,11.2,0.701,0,0,,7.8,11.2,0.701,0.701,2.8,4.4,0.638,6.3,9.6,15.9,5.3,1.1,3.4,2.5,5.9,18.4,139,111,,livelde01
295,Jalen Smith,24,CHI,C,51,1,767,9.2,19.4,0.475,3.8,10.9,0.352,5.4,8.6,0.631,0.573,3.7,4.4,0.836,4.3,12.5,16.8,2.9,0.7,2.2,1.9,4.7,26,122,114,,smithja04
296,Vasilije Micić,31,CHO,PG,36,16,764,6.1,17.6,0.348,2.9,8,0.36,3.2,9.5,0.338,0.43,2.2,2.6,0.829,1.3,4.3,5.6,8.2,1,0,4.8,2.8,17.3,93,119,,micicva01
297,Garrison Mathews,28,ATL,SG,43,2,763,5.6,14.4,0.39,4.7,12.2,0.385,0.9,2.2,0.417,0.553,3.8,4.6,0.829,0.8,4,4.8,3.4,1.6,0.7,1.8,4.5,19.7,118,117,,mathega01
298,Jonathan Mogbo,23,TOR,PF,43,10,759,5.7,12.4,0.459,0.9,2.5,0.35,4.8,9.8,0.487,0.495,2.7,3.8,0.7,4.5,6.9,11.4,4.7,1.9,1.4,2.4,5.7,14.9,113,115,,mogbojo01
299,Jose Alvarado,26,NOP,PG,32,11,749,7,17.1,0.411,4.4,11.2,0.397,2.6,5.9,0.44,0.542,2,2.4,0.816,1,3.5,4.6,9.1,2.9,0.6,2.4,3.9,20.5,119,119,,alvarjo01
300,Kel'el Ware,20,MIA,C,39,13,747,9.2,17.4,0.529,1.7,4.8,0.347,7.5,12.6,0.598,0.577,2,2.7,0.732,3.7,11.4,15.2,2,1.5,2.6,2.1,3.5,22,114,108,,wareke01
301,Cameron Payne,30,NYK,PG,50,1,733,8.5,20.4,0.418,4.6,12.2,0.374,4,8.2,0.484,0.53,2.8,3.1,0.891,0.7,4,4.8,9.1,1.9,0.8,2.2,5.4,24.4,121,116,,payneca01
302,Julian Phillips,21,CHI,SF,55,3,723,5.5,12.2,0.45,2.3,6.7,0.346,3.2,5.5,0.576,0.545,2.4,3.3,0.745,3,4.1,7.2,1.4,1.6,0.9,1.3,4.8,15.7,117,118,,phillju01
303,Ja'Kobe Walter,20,TOR,SG,37,9,722,7,17.2,0.41,2.6,8.2,0.32,4.4,9,0.493,0.486,2.3,3.4,0.7,1.9,4.4,6.4,3.4,1.7,0.5,2.1,4.5,19,104,118,,walteja01
304,Ausar Thompson,22,DET,SF,34,23,715,8.9,16.4,0.539,0.5,2.2,0.219,8.4,14.3,0.588,0.553,3.2,5.3,0.595,4.1,7.6,11.6,5.1,3.7,1,3.1,6.2,21.4,114,108,,thompau01
305,Nick Smith Jr.,20,CHO,SG,36,17,712,8.1,20.4,0.397,3.6,10.8,0.331,4.5,9.5,0.471,0.485,1.1,1.2,0.889,0.5,4.3,4.8,4.6,1,0.3,2.9,2.8,20.9,98,118,,smithni01
306,Lonzo Ball,27,CHI,PG,32,11,706,5,14.4,0.349,3.9,11.7,0.331,1.1,2.6,0.425,0.484,1.4,1.7,0.808,1.4,5.9,7.3,7.2,2.9,1.1,2.6,3.4,15.3,107,114,,balllo01
307,Donovan Clingan,20,POR,C,43,13,705,7,12.6,0.56,0.5,1.6,0.304,6.6,11,0.597,0.58,2.2,3.2,0.681,8.1,11.7,19.9,2.1,1.3,4.7,3.5,7.9,16.8,116,109,,clingdo01
