Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
328,Alex Caruso,30,OKC,SG,34,1,646,5.8,14.1,0.413,2.8,8.3,0.333,3.1,5.8,0.526,0.511,1.0,1.2,0.813,1.7,5.1,6.9,6.7,4.3,1.2,1.6,4.9,15.4,118.0,102,,carusal01,19.0,Guard,0.589,0.085,0.526,4.188,0.292,1.053,5.5,0.25
329,Jaden Hardy,22,DAL,SG,42,3,641,9.2,21.8,0.42,3.9,10.4,0.372,5.3,11.4,0.464,0.509,3.0,4.2,0.696,0.5,4.5,5.1,4.3,1.6,0.4,4.5,4.9,25.1,97.0,117,,hardyja02,15.262,Guard,0.477,0.193,0.531,0.956,0.133,1.061,2.0,0.1
330,Cam Whitmore,20,HOU,SF,37,0,640,9.9,24.0,0.413,3.5,11.3,0.311,6.4,12.7,0.503,0.486,3.1,4.3,0.719,2.0,6.9,8.9,2.6,1.9,0.7,2.7,3.0,26.4,105.0,110,,whitmca01,17.297,Forward,0.471,0.179,0.51,0.963,0.083,1.02,2.5999999999999996,0.225
331,Maxi Kleber,33,DAL,PF,34,4,637,2.8,7.3,0.385,1.0,3.7,0.265,1.8,3.6,0.511,0.453,1.2,1.6,0.762,1.9,5.3,7.2,3.3,0.7,1.3,1.8,5.0,7.8,105.0,117,,klebima01,18.735,Forward,0.507,0.219,0.487,1.833,0.252,0.975,2.0,0.264
332,Cody Williams,20,UTA,SG,31,12,633,3.3,10.5,0.314,1.3,5.4,0.239,2.0,5.0,0.394,0.376,1.6,2.2,0.724,1.3,3.9,5.2,2.9,1.2,0.8,2.1,4.4,9.5,90.0,122,,willico04,20.419,Guard,0.514,0.21,0.414,1.381,0.176,0.828,2.0,0.25
333,Kris Murray,24,POR,SF,47,1,632,5.9,12.9,0.452,1.5,5.3,0.275,4.4,7.6,0.576,0.509,1.2,2.9,0.421,3.5,4.2,7.7,3.2,1.5,0.7,1.8,3.2,14.4,109.0,118,,murrakr01,13.447,Forward,0.411,0.225,0.508,1.778,0.167,1.016,2.2,0.455
334,Mark Williams,23,CHO,C,25,22,626,11.5,20.0,0.575,0.0,0.1,0.0,11.5,19.9,0.577,0.575,6.8,8.6,0.789,6.2,12.3,18.5,4.6,1.3,2.1,2.0,4.9,29.7,132.0,110,,willima07,25.04,Center,0.005,0.43,0.624,2.3,0.151,1.249,3.4000000000000004,0.335
335,Kyle Lowry,38,PHI,PG,33,12,623,3.1,8.9,0.351,2.2,6.6,0.337,0.9,2.2,0.393,0.477,2.2,2.6,0.818,0.9,4.3,5.2,7.4,2.5,0.8,1.6,4.9,10.6,120.0,116,,lowryky01,18.879,Guard,0.742,0.292,0.528,4.625,0.389,1.055,3.3,0.173
336,Daniel Theis,32,NOP,C,38,9,621,4.7,10.0,0.473,0.7,2.9,0.243,4.0,7.2,0.565,0.508,2.4,2.9,0.838,3.4,9.3,12.7,4.7,1.4,1.6,1.9,5.4,12.6,119.0,118,,theisda01,16.342,Center,0.29,0.29,0.559,2.474,0.263,1.117,3.0,0.268
337,Dalen Terry,22,CHI,SG,50,1,620,5.3,11.7,0.458,1.5,4.4,0.345,3.8,7.3,0.526,0.523,2.5,3.7,0.673,2.1,3.4,5.5,4.4,1.7,0.8,2.6,5.5,14.7,108.0,118,,terryda01,12.4,Guard,0.376,0.316,0.551,1.692,0.216,1.103,2.5,0.382
338,Neemias Queta,25,BOS,C,44,5,618,7.4,11.4,0.655,0.0,0.2,0.0,7.4,11.2,0.664,0.655,2.8,3.8,0.729,4.8,7.9,12.7,2.2,1.1,2.3,2.2,6.2,17.7,131.0,109,,quetane01,14.045,Center,0.018,0.333,0.677,1.0,0.126,1.354,3.4,0.378
339,Jaxson Hayes,24,LAL,C,34,13,618,6.6,9.4,0.697,0.0,0.2,0.0,6.6,9.3,0.709,0.697,2.8,3.8,0.729,3.6,7.8,11.4,2.9,1.7,2.5,1.8,5.8,15.9,136.0,111,,hayesja02,18.176,Center,0.021,0.404,0.718,1.611,0.184,1.436,4.2,0.316
340,Cam Thomas,23,BRK,SG,19,17,614,12.3,27.4,0.448,4.4,11.7,0.375,7.9,15.7,0.503,0.528,9.2,10.5,0.876,0.8,4.7,5.5,5.2,1.1,0.1,4.2,2.9,38.2,113.0,118,,thomaca02,32.316,Guard,0.427,0.383,0.597,1.238,0.126,1.193,1.2000000000000002,0.145
341,Oso Ighodaro,22,PHO,PF,41,2,605,5.0,8.8,0.574,0.0,0.2,0.0,5.0,8.6,0.585,0.574,1.5,2.9,0.528,2.8,8.0,10.7,3.3,1.5,1.2,1.9,5.0,11.6,115.0,116,,ighodos01,14.756,Forward,0.023,0.33,0.576,1.737,0.216,1.151,2.7,0.259
342,Marcus Sasser,24,DET,PG,43,0,599,7.7,16.9,0.459,3.1,8.7,0.361,4.6,8.1,0.564,0.553,1.9,2.1,0.885,1.1,3.1,4.2,7.7,2.3,0.3,3.2,4.6,20.5,115.0,115,,sassema01,13.93,Guard,0.515,0.124,0.575,2.406,0.268,1.15,2.5999999999999996,0.262
343,Justin Edwards,21,PHI,SF,25,9,595,6.5,14.0,0.464,3.0,8.3,0.364,3.5,5.8,0.609,0.571,1.0,1.6,0.632,2.1,4.5,6.6,2.9,1.8,0.6,1.8,4.5,17.1,114.0,118,,edwarju01,23.8,Forward,0.593,0.114,0.581,1.611,0.149,1.163,2.4,0.318
344,Brandon Ingram,27,NOP,SF,18,18,595,12.6,27.0,0.465,3.5,9.3,0.374,9.1,17.7,0.514,0.53,3.8,4.5,0.855,1.4,6.7,8.1,7.5,1.3,0.9,5.6,3.7,32.4,103.0,121,,ingrabr01,33.056,Forward,0.344,0.167,0.559,1.339,0.178,1.118,2.2,0.173
345,Drew Eubanks,27,2TM,C,40,4,594,7.6,12.3,0.616,0.2,0.4,0.6,7.3,11.9,0.616,0.626,2.9,4.6,0.632,3.6,10.8,14.4,3.7,0.8,2.7,2.5,3.8,18.3,123.0,116,,eubandr01,14.85,Center,0.033,0.374,0.639,1.48,0.18,1.278,3.5,0.25
346,Drew Eubanks,27,UTA,C,37,4,568,7.5,12.4,0.607,0.3,0.4,0.6,7.2,11.9,0.607,0.617,3.1,4.9,0.632,3.4,10.9,14.3,3.8,0.9,2.7,2.6,3.9,18.3,121.0,116,,eubandr01,15.351,Center,0.032,0.395,0.629,1.462,0.181,1.257,3.6,0.238
347,Drew Eubanks,27,LAC,C,3,0,26,9.4,11.3,0.833,0.0,0.0,,9.4,11.3,0.833,0.833,0.0,0.0,,7.5,9.4,16.9,0.0,0.0,1.9,0.0,1.9,18.8,178.0,112,,eubandr01,8.667,Center,0.0,0.0,0.832,0.0,0.0,1.664,1.9,0.444
348,Gary Payton II,32,GSW,SG,44,10,592,8.1,14.6,0.553,1.1,4.5,0.236,7.0,10.1,0.694,0.589,1.7,2.4,0.724,2.9,7.1,10.1,4.5,2.4,1.0,2.4,6.2,19.0,119.0,111,,paytoga02,13.455,Guard,0.308,0.164,0.607,1.875,0.2,1.214,3.4,0.29
349,Jared McCain,20,PHI,SG,23,8,592,10.6,23.0,0.46,4.3,11.2,0.383,6.3,11.8,0.532,0.553,4.1,4.7,0.875,1.1,3.6,4.7,5.0,1.3,0.0,3.1,3.1,29.6,113.0,120,,mccaija01,25.739,Guard,0.487,0.204,0.59,1.613,0.151,1.181,1.3,0.234
350,Kyle Anderson,31,2TM,PF,39,4,589,6.8,15.5,0.441,1.6,4.5,0.352,5.3,11.0,0.478,0.492,1.7,2.7,0.636,2.9,7.4,10.3,7.2,2.1,1.8,1.7,3.7,17.0,116.0,110,,anderky01,15.103,Forward,0.29,0.174,0.509,4.235,0.281,1.019,3.9000000000000004,0.282
351,Kyle Anderson,31,GSW,PF,36,3,541,6.8,15.1,0.45,1.7,4.7,0.365,5.1,10.5,0.487,0.506,1.6,2.4,0.667,2.4,7.4,9.8,7.3,2.3,1.8,1.8,3.6,16.9,117.0,110,,anderky01,15.028,Forward,0.311,0.159,0.523,4.056,0.289,1.046,4.1,0.245
352,Kyle Anderson,31,MIA,SF,3,1,48,7.3,19.7,0.368,0.0,2.1,0.0,7.3,17.6,0.412,0.368,3.1,6.2,0.5,8.3,7.3,15.5,6.2,0.0,2.1,1.0,5.2,17.6,107.0,115,,anderky01,16.0,Forward,0.107,0.315,0.392,6.2,0.209,0.785,2.1,0.532
353,Day'Ron Sharpe,23,BRK,C,34,0,587,9.9,19.0,0.52,0.6,2.7,0.219,9.3,16.3,0.571,0.536,3.5,4.5,0.774,8.7,9.7,18.4,4.6,2.2,2.1,3.9,6.3,23.8,115.0,110,,sharpda01,17.265,Center,0.142,0.237,0.567,1.179,0.156,1.134,4.300000000000001,0.473
354,Isaac Okoro,24,CLE,SG,30,16,586,5.0,11.5,0.433,2.6,6.7,0.39,2.4,4.8,0.492,0.546,1.5,2.0,0.72,2.0,3.3,5.2,3.9,1.6,0.9,1.1,4.9,14.1,124.0,114,,okorois01,19.533,Guard,0.583,0.174,0.569,3.545,0.224,1.139,2.5,0.377
355,Andre Drummond,31,PHI,C,32,16,578,7.7,15.0,0.517,0.1,1.0,0.083,7.7,13.9,0.549,0.52,3.2,5.7,0.561,6.8,13.5,20.3,1.7,2.8,1.1,4.1,6.4,18.8,103.0,109,,drumman01,18.062,Center,0.067,0.38,0.537,0.415,0.073,1.074,3.9,0.335
356,Thomas Bryant,27,2TM,C,38,5,577,8.4,15.9,0.529,2.4,6.8,0.358,6.0,9.1,0.657,0.606,2.6,3.0,0.861,4.8,8.7,13.5,3.7,1.3,2.0,1.3,3.2,21.8,133.0,113,,bryanth01,15.184,Center,0.428,0.189,0.633,2.846,0.167,1.266,3.3,0.356
357,Thomas Bryant,27,MIA,C,10,0,115,5.2,12.1,0.429,2.6,7.3,0.353,2.6,4.8,0.545,0.536,4.8,4.8,1.0,2.6,11.2,13.8,1.7,0.4,3.9,0.9,3.9,17.7,131.0,109,,bryanth01,11.5,Center,0.603,0.397,0.623,1.889,0.101,1.245,4.3,0.188
358,Thomas Bryant,27,IND,C,28,5,462,9.2,16.8,0.547,2.4,6.7,0.359,6.8,10.1,0.67,0.618,2.1,2.6,0.8,5.3,8.1,13.4,4.2,1.6,1.6,1.4,3.0,22.8,133.0,114,,bryanth01,16.5,Center,0.399,0.155,0.635,3.0,0.178,1.271,3.2,0.396
359,Jay Huff,26,MEM,C,47,1,575,9.6,18.4,0.522,5.1,12.3,0.418,4.5,6.2,0.727,0.661,3.0,3.8,0.771,1.8,6.0,7.9,2.4,0.9,3.3,2.2,5.0,27.3,128.0,111,,huffja01,12.234,Center,0.668,0.207,0.68,1.091,0.097,1.36,4.2,0.231
360,Joel Embiid,30,PHI,C,19,19,574,12.1,27.3,0.444,2.0,6.7,0.299,10.1,20.6,0.492,0.481,12.9,14.6,0.882,3.1,10.3,13.4,7.4,1.2,1.6,5.4,3.6,39.2,114.0,114,,embiijo01,30.211,Center,0.245,0.535,0.581,1.37,0.159,1.162,2.8,0.231
361,Moritz Wagner,27,ORL,C,30,1,564,12.4,22.0,0.562,2.4,6.6,0.36,10.0,15.4,0.649,0.616,7.0,9.7,0.718,3.5,9.5,13.1,3.7,2.1,1.1,4.3,4.9,34.1,117.0,107,,wagnemo01,18.8,Center,0.3,0.441,0.649,0.86,0.108,1.298,3.2,0.269
362,Malcolm Brogdon,32,WAS,PG,24,13,564,8.7,20.1,0.433,1.3,4.7,0.286,7.4,15.4,0.478,0.467,6.8,7.7,0.88,1.8,5.9,7.6,8.2,1.1,0.4,3.2,2.5,25.6,113.0,122,,brogdma01,23.5,Guard,0.234,0.383,0.545,2.562,0.235,1.09,1.5,0.234
363,Ajay Mitchell,22,OKC,SG,34,1,561,7.2,14.3,0.506,1.9,4.4,0.431,5.3,9.9,0.539,0.572,2.4,2.8,0.848,1.5,4.3,5.8,4.9,2.1,0.3,2.4,5.1,18.7,118.0,109,,mitchaj01,16.5,Guard,0.308,0.196,0.602,2.042,0.215,1.204,2.4,0.259
364,Cam Reddish,25,LAL,SF,31,8,560,3.2,7.5,0.43,1.1,3.9,0.289,2.1,3.6,0.585,0.506,1.4,2.3,0.615,1.3,4.1,5.4,1.9,2.7,0.9,1.0,3.8,9.0,109.0,113,,reddica01,18.065,Forward,0.52,0.307,0.529,1.9,0.166,1.057,3.6,0.241
365,Khris Middleton,33,2TM,SF,24,8,559,9.6,19.0,0.507,3.1,7.8,0.4,6.5,11.3,0.58,0.588,3.6,4.2,0.857,0.4,7.3,7.8,9.0,1.6,0.4,3.4,4.7,26.0,120.0,113,,middlkh01,23.292,Forward,0.411,0.221,0.624,2.647,0.271,1.247,2.0,0.052
366,Khris Middleton,33,MIL,SF,23,7,534,9.7,19.0,0.512,3.2,7.8,0.407,6.6,11.3,0.584,0.595,3.5,4.2,0.848,0.5,7.2,7.7,9.2,1.5,0.5,3.3,4.7,26.2,121.0,113,,middlkh01,23.217,Forward,0.411,0.221,0.628,2.788,0.276,1.257,2.0,0.065
367,Khris Middleton,33,WAS,SF,1,1,25,7.6,18.9,0.4,1.9,7.6,0.25,5.7,11.4,0.5,0.45,5.7,5.7,1.0,0.0,9.5,9.5,3.8,3.8,0.0,3.8,3.8,22.7,98.0,114,,middlkh01,25.0,Forward,0.402,0.302,0.53,1.0,0.131,1.06,3.8,0.0
368,Zion Williamson,24,NOP,PF,19,19,535,16.1,29.1,0.556,0.3,1.1,0.25,15.9,28.0,0.568,0.561,9.7,14.9,0.648,4.7,7.9,12.6,8.4,2.3,1.5,5.3,5.1,42.2,115.0,117,,willizi01,28.158,Forward,0.038,0.512,0.592,1.585,0.17,1.184,3.8,0.373
369,Tre Jones,25,2TM,PG,33,0,530,5.2,10.9,0.475,0.8,2.8,0.29,4.4,8.1,0.539,0.513,2.9,3.6,0.8,1.5,4.4,6.0,10.3,2.1,0.5,2.0,3.4,14.1,127.0,117,,jonestr01,16.061,Guard,0.257,0.33,0.565,5.15,0.416,1.129,2.6,0.254
370,Tre Jones,25,SAS,PG,28,0,450,4.8,10.0,0.484,0.9,2.8,0.308,4.0,7.2,0.552,0.527,2.7,3.5,0.758,1.6,4.6,6.2,11.2,1.9,0.5,2.3,3.5,13.2,128.0,117,,jonestr01,16.071,Guard,0.28,0.35,0.572,4.87,0.447,1.144,2.4,0.258
371,Tre Jones,25,CHI,PG,5,0,80,7.0,15.7,0.444,0.6,2.9,0.2,6.4,12.8,0.5,0.463,4.1,4.1,1.0,1.2,3.5,4.7,5.2,2.9,0.6,0.6,2.3,18.6,121.0,116,,jonestr01,16.0,Guard,0.185,0.261,0.531,8.667,0.223,1.063,3.5,0.255
372,KJ Martin,24,2TM,PF,26,8,525,6.3,10.5,0.604,0.9,2.6,0.321,5.5,7.8,0.699,0.644,2.3,2.9,0.774,2.0,5.2,7.2,1.9,1.1,1.6,1.2,6.2,15.8,130.0,118,,martike04,20.192,Forward,0.248,0.276,0.671,1.583,0.128,1.342,2.7,0.278
373,KJ Martin,24,PHI,PF,24,7,480,6.3,10.3,0.616,0.8,2.2,0.381,5.5,8.1,0.679,0.657,2.5,3.0,0.828,2.2,5.3,7.5,2.0,1.1,1.7,1.2,6.4,16.0,134.0,118,,martike04,20.0,Forward,0.214,0.291,0.688,1.667,0.135,1.377,2.8,0.293
374,KJ Martin,24,UTA,SF,2,1,45,6.5,12.9,0.5,1.1,7.5,0.143,5.4,5.4,1.0,0.542,0.0,2.2,0.0,0.0,4.3,4.3,1.1,1.1,1.1,1.1,4.3,14.0,96.0,122,,martike04,22.5,Forward,0.581,0.171,0.505,1.0,0.068,1.01,2.2,0.0
375,Monte Morris,29,PHO,PG,40,0,522,6.5,16.1,0.404,2.1,6.9,0.301,4.4,9.2,0.48,0.468,3.2,3.8,0.85,0.9,4.4,5.4,6.2,1.6,0.3,1.6,2.0,18.3,112.0,120,,morrimo01,13.05,Guard,0.429,0.236,0.515,3.875,0.242,1.03,1.9000000000000001,0.17
376,Jett Howard,21,ORL,SF,46,0,519,6.9,18.7,0.369,4.3,13.5,0.319,2.6,5.2,0.5,0.485,1.4,1.9,0.75,1.8,3.6,5.5,3.3,0.9,0.8,2.1,4.5,19.6,102.0,114,,howarje01,11.283,Forward,0.722,0.102,0.502,1.571,0.132,1.003,1.7000000000000002,0.333
377,Aaron Holiday,28,HOU,PG,41,3,515,6.5,15.7,0.416,3.5,9.9,0.352,3.0,5.8,0.525,0.527,2.4,2.6,0.893,0.8,4.1,4.8,5.1,1.5,0.5,2.1,4.5,18.9,118.0,113,,holidaa01,12.561,Guard,0.631,0.166,0.561,2.429,0.212,1.122,2.0,0.163
378,Alec Burks,33,MIA,SG,30,1,509,5.6,13.1,0.425,4.1,9.5,0.433,1.5,3.6,0.405,0.582,2.8,3.7,0.763,1.2,6.4,7.6,3.2,1.8,0.6,1.1,2.1,18.1,124.0,113,,burksal01,16.967,Guard,0.725,0.282,0.614,2.909,0.168,1.229,2.4,0.158
379,Olivier-Maxence Prosper,22,DAL,PF,46,4,500,6.1,15.0,0.406,0.9,4.4,0.2,5.2,10.7,0.491,0.435,3.9,6.0,0.645,4.3,6.9,11.2,3.6,2.2,0.5,1.3,2.5,17.0,113.0,114,,prospol01,10.87,Forward,0.293,0.4,0.482,2.769,0.16,0.964,2.7,0.384
380,Josh Okogie,26,2TM,SG,32,2,500,7.8,16.4,0.473,2.5,6.4,0.385,5.3,10.0,0.529,0.548,3.6,5.0,0.725,4.0,5.4,9.5,2.4,3.9,1.5,2.5,3.8,21.7,114.0,112,,okogijo01,15.625,Guard,0.39,0.305,0.583,0.96,0.102,1.167,5.4,0.426
381,Josh Okogie,26,PHO,SG,25,1,351,7.9,16.0,0.491,2.2,5.9,0.381,5.6,10.1,0.556,0.561,3.1,4.5,0.688,4.5,5.6,10.1,2.0,2.9,1.4,2.2,3.9,21.1,115.0,115,,okogijo01,14.04,Guard,0.369,0.281,0.587,0.909,0.09,1.174,4.3,0.446
382,Josh Okogie,26,CHO,SG,7,1,149,7.6,17.5,0.434,3.0,7.6,0.391,4.6,9.9,0.467,0.519,5.0,6.3,0.789,3.0,5.0,7.9,3.3,6.3,1.7,3.0,3.6,23.1,112.0,104,,okogijo01,21.286,Guard,0.434,0.36,0.57,1.1,0.124,1.14,8.0,0.375
383,Jamison Battle,23,TOR,SF,39,0,491,7.4,16.1,0.46,5.1,12.1,0.423,2.3,3.9,0.575,0.62,1.2,1.4,0.857,2.1,4.9,7.0,3.3,0.5,0.5,1.2,4.3,21.1,126.0,121,,battlja01,12.59,Forward,0.752,0.087,0.631,2.75,0.156,1.262,1.0,0.3
384,DeAndre Jordan,36,DEN,C,42,2,489,6.5,9.8,0.66,0.0,0.0,,6.5,9.8,0.66,0.66,1.3,3.0,0.419,5.5,13.6,19.1,3.5,1.1,1.9,2.8,5.2,14.2,121.0,111,,jordade01,11.643,Center,0.0,0.306,0.638,1.25,0.201,1.277,3.0,0.288
385,Ryan Rollins,22,MIL,PG,38,8,487,7.3,16.2,0.451,2.4,6.8,0.348,4.9,9.4,0.526,0.524,2.0,2.4,0.833,1.6,4.7,6.3,5.0,2.8,1.3,3.3,5.2,19.0,105.0,111,,rolliry01,12.816,Guard,0.42,0.148,0.551,1.515,0.196,1.101,4.1,0.254
386,Tosan Evbuomwan,23,BRK,SF,20,0,486,7.1,16.0,0.442,1.5,5.2,0.294,5.6,10.8,0.514,0.49,3.7,5.0,0.735,2.5,6.0,8.4,3.4,1.6,0.7,3.2,3.9,19.4,103.0,115,,evbuoto01,24.3,Forward,0.325,0.312,0.533,1.062,0.137,1.066,2.3,0.294
387,Steven Adams,31,HOU,C,39,2,482,5.6,10.5,0.529,0.0,0.0,,5.6,10.5,0.529,0.529,2.9,6.6,0.446,10.6,9.8,20.4,4.0,1.1,1.7,3.5,3.9,14.0,115.0,109,,adamsst01,12.359,Center,0.0,0.629,0.522,1.143,0.191,1.044,2.8,0.52
388,Grant Williams,26,CHO,PF,16,7,479,5.5,12.6,0.439,2.8,7.6,0.365,2.8,5.0,0.551,0.549,3.2,3.8,0.838,1.8,6.6,8.4,3.8,1.8,1.3,2.9,4.7,17.0,112.0,114,,willigr01,29.938,Forward,0.603,0.302,0.596,1.31,0.181,1.191,3.1,0.214
389,Reed Sheppard,20,HOU,PG,41,0,472,5.4,17.3,0.31,2.9,10.5,0.275,2.5,6.8,0.364,0.393,0.9,1.0,0.9,1.6,4.1,5.8,4.4,2.5,1.4,2.4,3.9,14.5,93.0,110,,sheppre01,11.512,Guard,0.607,0.058,0.409,1.833,0.179,0.817,3.9,0.281
390,Zach Collins,27,2TM,PF,39,4,470,6.8,14.9,0.455,1.5,5.4,0.283,5.2,9.4,0.554,0.507,3.6,4.0,0.897,4.5,7.5,12.0,5.7,1.6,1.6,2.5,7.8,18.7,120.0,114,,colliza01,12.051,Forward,0.362,0.268,0.561,2.28,0.229,1.122,3.2,0.375
391,Zach Collins,27,SAS,C,36,4,425,6.9,15.0,0.462,1.6,5.2,0.304,5.3,9.8,0.547,0.515,3.5,4.0,0.886,4.3,7.2,11.5,5.9,1.6,1.7,2.6,8.0,19.0,119.0,114,,colliza01,11.806,Center,0.347,0.267,0.567,2.269,0.234,1.134,3.3,0.374
392,Zach Collins,27,CHI,PF,3,0,45,5.2,13.5,0.385,1.0,7.2,0.143,4.1,6.2,0.667,0.423,4.1,4.1,1.0,6.2,10.4,16.6,4.1,2.1,1.0,1.0,6.2,15.5,125.0,113,,colliza01,15.0,Forward,0.533,0.304,0.506,4.1,0.201,1.013,3.1,0.373
393,Talen Horton-Tucker,24,CHI,SG,41,0,469,8.4,18.8,0.45,3.1,8.2,0.373,5.4,10.5,0.509,0.532,3.7,5.1,0.725,1.4,5.6,7.0,5.3,1.5,0.8,2.6,4.0,23.6,111.0,118,,hortota01,11.439,Guard,0.436,0.271,0.561,2.038,0.183,1.121,2.3,0.2
394,Immanuel Quickley,25,TOR,PG,17,17,469,9.0,21.5,0.418,4.1,10.8,0.381,4.8,10.6,0.456,0.514,5.5,6.1,0.898,0.6,4.4,5.1,9.5,0.9,0.2,3.4,2.9,27.5,116.0,121,,quickim01,27.588,Guard,0.502,0.284,0.569,2.794,0.256,1.137,1.1,0.12
395,Larry Nance Jr.,32,ATL,PF,24,3,463,8.0,15.6,0.516,3.4,7.6,0.447,4.6,7.9,0.582,0.626,0.9,1.3,0.692,2.3,8.0,10.3,3.8,2.0,1.3,1.6,3.7,20.4,124.0,113,,nancela02,19.292,Forward,0.487,0.083,0.631,2.375,0.176,1.261,3.3,0.223
396,Pat Connaughton,32,MIL,SG,31,0,459,5.2,12.2,0.431,2.1,6.5,0.323,3.1,5.7,0.556,0.517,1.4,1.8,0.765,1.8,6.8,8.6,5.4,0.6,0.9,2.0,3.5,14.0,112.0,115,,connapa01,14.806,Guard,0.533,0.148,0.539,2.7,0.265,1.078,1.5,0.209
397,Jericho Sims,26,2TM,C,41,5,457,3.0,5.0,0.609,0.0,0.0,,3.0,5.0,0.609,0.609,0.9,1.4,0.615,5.6,9.0,14.6,2.5,0.9,1.2,2.4,5.2,6.9,122.0,115,,simsje01,11.146,Center,0.0,0.28,0.614,1.042,0.238,1.229,2.1,0.384
398,Jericho Sims,26,NYK,C,39,5,422,3.3,5.4,0.609,0.0,0.0,,3.3,5.4,0.609,0.609,0.9,1.5,0.615,6.0,9.1,15.1,2.6,0.9,1.2,2.5,5.4,7.5,123.0,115,,simsje01,10.821,Center,0.0,0.278,0.619,1.04,0.233,1.238,2.1,0.397
399,Jericho Sims,26,MIL,C,2,0,35,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,1.4,8.3,9.6,1.4,0.0,1.4,1.4,2.8,0.0,88.0,115,,simsje01,17.5,Center,,,,1.0,0.5,,1.4,0.144
400,Gary Harris,30,ORL,SG,29,2,456,3.7,9.5,0.391,2.5,7.3,0.343,1.2,2.2,0.55,0.523,0.7,1.1,0.6,1.5,2.4,3.9,1.6,1.9,0.9,1.3,3.2,10.6,106.0,112,,harriga01,15.724,Guard,0.768,0.116,0.531,1.231,0.124,1.062,2.8,0.385
401,Pelle Larsson,23,MIA,SG,36,1,454,5.3,11.6,0.453,2.0,5.8,0.34,3.3,5.8,0.566,0.538,2.4,3.6,0.667,1.5,4.3,5.8,3.4,1.6,0.4,1.4,6.8,14.9,115.0,115,,larsspe01,12.611,Guard,0.5,0.31,0.565,2.429,0.189,1.13,2.0,0.259
402,Jaylin Williams,22,OKC,PF,27,5,453,5.5,14.5,0.382,3.1,10.0,0.309,2.4,4.5,0.548,0.489,1.1,1.1,1.0,3.7,12.7,16.4,7.0,1.3,1.9,2.2,5.3,15.2,116.0,102,,willija07,16.778,Forward,0.69,0.076,0.507,3.182,0.289,1.014,3.2,0.226
403,Svi Mykhailiuk,27,UTA,SF,22,12,441,8.3,20.7,0.402,5.0,14.7,0.343,3.3,6.0,0.545,0.524,2.0,2.5,0.783,1.3,4.7,6.0,4.2,1.6,0.7,3.8,3.2,23.7,102.0,121,,mykhasv01,20.045,Forward,0.71,0.121,0.544,1.105,0.141,1.087,2.3,0.217
404,Caleb Houstan,22,ORL,SF,37,5,437,3.9,12.0,0.324,3.3,10.4,0.319,0.6,1.6,0.357,0.462,1.1,1.3,0.909,1.5,2.7,4.2,1.7,0.9,0.3,0.6,4.1,12.2,108.0,115,,houstca01,11.811,Forward,0.867,0.108,0.485,2.833,0.114,0.97,1.2,0.357
405,Jabari Walker,22,POR,SF,40,1,435,6.8,14.2,0.48,1.3,4.7,0.286,5.5,9.5,0.576,0.528,3.0,4.5,0.675,3.6,11.0,14.5,2.3,2.6,0.6,2.3,5.9,18.0,112.0,111,,walkeja01,10.875,Forward,0.331,0.317,0.556,1.0,0.111,1.112,3.2,0.247
406,Jae'Sean Tate,29,HOU,SF,37,2,434,5.7,12.3,0.464,1.0,3.4,0.3,4.7,9.0,0.525,0.505,3.0,4.6,0.659,3.8,5.3,9.1,3.7,2.5,0.3,1.9,7.4,15.5,117.0,110,,tateja01,11.73,Forward,0.276,0.374,0.541,1.947,0.186,1.082,2.8,0.418
407,Micah Potter,26,UTA,C,25,9,423,3.7,8.6,0.427,2.5,6.8,0.373,1.1,1.8,0.625,0.573,1.0,1.1,0.9,2.9,8.2,11.1,2.1,0.6,1.0,2.1,3.7,10.9,114.0,121,,pottemi01,16.92,Center,0.791,0.128,0.6,1.0,0.158,1.2,1.6,0.261
408,DaQuan Jeffries,27,CHO,SG,22,2,422,4.8,12.0,0.398,2.1,7.1,0.295,2.7,4.9,0.548,0.485,1.0,1.3,0.818,2.1,4.8,6.9,2.9,1.6,1.2,1.6,5.1,12.7,106.0,116,,jeffrda01,19.182,Guard,0.592,0.108,0.505,1.812,0.17,1.01,2.8,0.304
409,Kawhi Leonard,33,LAC,SF,16,16,422,12.4,27.0,0.459,3.1,8.3,0.375,9.3,18.6,0.497,0.517,3.4,4.1,0.829,1.0,7.4,8.5,5.1,2.0,0.8,3.8,2.5,31.3,104.0,110,,leonaka01,26.375,Forward,0.307,0.152,0.543,1.342,0.135,1.087,2.8,0.119
410,Delon Wright,32,2TM,PG,29,2,418,2.7,9.7,0.274,1.4,5.8,0.24,1.3,3.9,0.324,0.345,1.3,2.3,0.55,1.7,3.7,5.4,5.8,2.8,1.2,1.6,2.0,8.0,95.0,112,,wrighde01,14.414,Guard,0.598,0.237,0.373,3.625,0.32,0.747,4.0,0.315
