Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Awards,Player-additional,MPG,Primary_Position,3PAr,FTr,TS%,AST/TOV,AST_Ratio,PPS,STL+BLK,ORB_Rate
481,Admiral Schofield,25,ORL,PF,37,0,451,5.9,13.1,0.451,2.6,7.9,0.324,3.3,5.1,0.646,0.549,2.3,2.5,0.913,2.5,4.2,6.6,3.3,0.9,0.5,1.7,6.5,16.6,120,117,,schofad01,12.189,Forward,0.603,0.191,0.585,1.941,0.172,1.169,1.4,0.373
482,TyTy Washington Jr.,21,HOU,PG,31,2,433,6.5,17.9,0.363,2.1,9.0,0.238,4.4,9.0,0.488,0.422,1.1,2.0,0.556,0.2,4.8,5.0,5.3,1.7,0.2,1.6,3.2,16.2,99,121,,washity02,13.968,Guard,0.503,0.112,0.431,3.312,0.206,0.863,1.9,0.04
483,Dewayne Dedmon,33,2TM,C,38,1,426,9.0,17.7,0.51,1.4,4.6,0.308,7.6,13.1,0.58,0.55,3.9,5.7,0.673,4.0,11.7,15.7,3.0,1.1,2.2,2.9,8.8,23.3,112,110,,dedmode01,11.211,Center,0.26,0.322,0.577,1.034,0.115,1.153,3.3000000000000003,0.255
484,Dewayne Dedmon,33,MIA,C,30,0,350,9.1,18.4,0.496,1.6,5.3,0.297,7.6,13.1,0.576,0.539,4.6,6.3,0.727,4.0,11.5,15.5,2.3,1.0,2.0,2.7,8.7,24.4,113,110,,dedmode01,11.667,Center,0.288,0.342,0.576,0.852,0.088,1.152,3.0,0.258
485,Dewayne Dedmon,33,PHI,C,8,1,76,8.5,14.3,0.591,0.7,1.3,0.5,7.8,13.0,0.6,0.614,0.7,3.3,0.2,3.9,12.4,16.3,6.5,1.3,3.3,3.9,9.1,18.3,110,108,,dedmode01,9.5,Center,0.091,0.231,0.581,1.667,0.249,1.162,4.6,0.239
486,Orlando Robinson,22,MIA,C,31,1,425,5.5,10.4,0.528,0.0,0.7,0.0,5.5,9.7,0.566,0.528,2.6,3.6,0.71,5.6,9.2,14.8,2.9,1.4,1.4,1.9,6.2,13.6,122,111,,robinor01,13.71,Center,0.067,0.346,0.567,1.526,0.173,1.135,2.8,0.378
487,Johnny Davis,20,WAS,SG,28,5,423,7.6,19.7,0.386,2.0,8.1,0.243,5.6,11.6,0.485,0.436,1.6,3.1,0.519,1.2,6.3,7.5,3.2,1.2,0.9,2.0,5.5,18.8,92,117,,davisjo06,15.107,Guard,0.411,0.157,0.446,1.6,0.122,0.893,2.1,0.16
488,Keon Johnson,20,POR,SG,40,0,416,7.8,20.8,0.376,3.3,9.5,0.346,4.6,11.4,0.402,0.455,3.2,4.8,0.659,1.3,3.9,5.2,6.9,2.2,0.7,5.0,5.0,22.1,93,119,,johnske07,10.4,Guard,0.457,0.231,0.482,1.38,0.198,0.965,2.9000000000000004,0.25
489,Jake LaRavia,21,MEM,PF,35,0,414,4.2,10.9,0.389,2.8,8.1,0.338,1.5,2.8,0.542,0.516,0.8,1.0,0.778,2.2,5.0,7.2,2.4,1.4,0.5,2.1,5.6,12.0,105,114,,laravja01,11.829,Forward,0.743,0.092,0.529,1.143,0.152,1.058,1.9,0.306
490,Dominick Barlow,19,SAS,PF,28,0,408,5.3,10.0,0.535,0.0,0.5,0.0,5.3,9.5,0.561,0.535,2.1,2.9,0.72,5.3,6.5,11.8,2.8,1.2,2.2,1.7,6.5,12.7,121,119,,barlodo01,14.571,Forward,0.05,0.29,0.563,1.647,0.177,1.126,3.4000000000000004,0.449
491,Bruno Fernando,24,2TM,C,39,4,405,7.1,13.4,0.527,0.0,0.5,0.0,7.1,12.9,0.546,0.527,4.2,6.0,0.7,6.5,9.9,16.4,3.7,0.7,4.1,3.0,8.8,18.3,118,115,,fernabr01,10.385,Center,0.037,0.448,0.57,1.233,0.163,1.141,4.8,0.396
492,Bruno Fernando,24,HOU,C,31,4,364,6.4,12.4,0.516,0.0,0.1,0.0,6.4,12.3,0.522,0.516,4.0,5.9,0.682,6.4,9.9,16.2,4.0,0.8,4.1,2.7,9.1,16.8,119,115,,fernabr01,11.742,Center,0.008,0.476,0.56,1.481,0.184,1.12,4.8999999999999995,0.393
493,Bruno Fernando,24,ATL,C,8,0,41,12.8,22.1,0.579,0.0,3.5,0.0,12.8,18.6,0.688,0.579,5.8,7.0,0.833,7.0,10.5,17.4,1.2,0.0,3.5,5.8,7.0,31.4,110,114,,fernabr01,5.125,Center,0.158,0.317,0.624,0.207,0.037,1.247,3.5,0.4
494,Cade Cunningham,21,DET,PG,12,12,400,11.3,27.1,0.415,2.1,7.4,0.279,9.2,19.7,0.466,0.453,4.4,5.2,0.837,1.5,7.5,9.0,8.7,1.2,0.8,4.7,4.1,29.0,100,119,,cunnica01,33.333,Guard,0.273,0.192,0.493,1.851,0.203,0.987,2.0,0.167
495,Ish Smith,34,DEN,PG,43,0,398,6.4,16.1,0.397,0.2,1.5,0.167,6.1,14.6,0.42,0.405,0.2,0.5,0.5,0.6,6.0,6.6,12.3,1.0,0.9,5.4,4.1,13.3,89,116,,smithis01,9.256,Guard,0.093,0.031,0.407,2.278,0.362,0.815,1.9,0.091
496,Duane Washington Jr.,22,PHO,SG,31,3,394,11.7,31.8,0.367,5.0,13.8,0.36,6.7,18.0,0.372,0.445,2.0,3.0,0.667,0.2,4.2,4.5,7.8,0.7,0.5,4.2,2.9,30.3,93,117,,washidu02,12.71,Guard,0.434,0.094,0.457,1.857,0.173,0.915,1.2,0.045
497,Kessler Edwards,22,2TM,SF,36,4,385,4.5,11.6,0.387,2.1,6.9,0.309,2.4,4.7,0.5,0.478,1.4,1.9,0.733,2.9,4.7,7.6,2.9,1.7,0.7,1.6,5.0,12.5,108,117,,edwarke02,10.694,Forward,0.595,0.164,0.503,1.812,0.171,1.005,2.4,0.382
498,Kessler Edwards,22,BRK,SF,14,1,79,3.7,14.8,0.25,1.2,7.4,0.167,2.5,7.4,0.333,0.292,0.6,1.2,0.5,3.7,4.9,8.7,1.2,1.9,0.6,2.5,1.9,9.3,71,115,,edwarke02,5.643,Forward,0.5,0.081,0.303,0.48,0.063,0.607,2.5,0.43
499,Kessler Edwards,22,SAC,SF,22,3,306,4.7,10.8,0.435,2.3,6.7,0.349,2.3,4.1,0.577,0.543,1.6,2.0,0.769,2.7,4.7,7.3,3.3,1.7,0.8,1.4,5.8,13.3,120,117,,edwarke02,13.909,Forward,0.62,0.185,0.569,2.357,0.201,1.139,2.5,0.365
500,Saben Lee,23,2TM,PG,25,1,373,6.4,15.9,0.405,1.4,3.9,0.367,5.0,11.9,0.418,0.45,5.5,7.5,0.737,1.7,4.2,5.9,8.8,2.5,0.1,3.1,4.2,19.8,111,113,,leesa01,14.92,Guard,0.245,0.472,0.516,2.839,0.283,1.031,2.6,0.288
501,Saben Lee,23,PHI,PG,2,0,10,14.9,19.8,0.75,0.0,5.0,0.0,14.9,14.9,1.0,0.75,0.0,0.0,,0.0,0.0,0.0,9.9,5.0,0.0,14.9,5.0,29.7,86,111,,leesa01,5.0,Guard,0.253,0.0,0.75,0.664,0.222,1.5,5.0,
502,Saben Lee,23,PHO,PG,23,1,363,6.2,15.8,0.393,1.5,3.9,0.379,4.7,11.8,0.398,0.44,5.7,7.7,0.737,1.8,4.3,6.1,8.8,2.4,0.1,2.8,4.2,19.5,112,114,,leesa01,15.783,Guard,0.247,0.487,0.508,3.143,0.286,1.016,2.5,0.295
503,Gary Payton II,30,2TM,SG,22,1,367,5.4,9.1,0.594,1.7,3.4,0.5,3.7,5.7,0.651,0.688,0.8,0.9,0.857,3.2,5.9,9.1,3.9,2.9,0.7,2.1,5.7,13.3,131,115,,paytoga02,16.682,Guard,0.374,0.099,0.7,1.857,0.252,1.401,3.5999999999999996,0.352
504,Gary Payton II,30,POR,SG,15,1,255,4.6,7.8,0.585,1.7,3.2,0.529,2.9,4.6,0.625,0.695,0.8,0.8,1.0,1.9,5.5,7.4,4.2,3.1,0.2,2.3,5.5,11.7,126,116,,paytoga02,17.0,Guard,0.41,0.103,0.718,1.826,0.287,1.435,3.3000000000000003,0.257
505,Gary Payton II,30,GSW,SG,7,0,112,7.2,11.8,0.607,1.7,3.8,0.444,5.5,8.0,0.684,0.679,0.8,1.3,0.667,5.9,6.7,12.7,3.4,2.5,1.7,1.7,5.9,16.9,138,111,,paytoga02,16.0,Guard,0.322,0.11,0.683,2.0,0.195,1.366,4.2,0.468
506,Udoka Azubuike,23,UTA,C,36,4,359,7.9,9.6,0.819,0.0,0.0,,7.9,9.6,0.819,0.819,0.9,2.7,0.35,4.1,11.7,15.8,1.5,0.8,2.0,2.4,4.5,16.6,131,114,,azubuud01,9.972,Center,0.0,0.281,0.769,0.625,0.102,1.539,2.8,0.259
507,Gorgui Dieng,33,SAS,C,31,1,358,5.9,15.4,0.385,2.8,9.9,0.28,3.2,5.5,0.571,0.474,1.3,1.7,0.769,3.6,10.6,14.1,7.0,0.5,1.8,4.2,7.5,16.0,100,118,,dienggo01,11.548,Center,0.643,0.11,0.495,1.667,0.256,0.991,2.3,0.254
508,JaVale McGee,35,DAL,C,42,7,355,11.2,17.5,0.64,0.3,0.7,0.4,10.9,16.8,0.65,0.648,3.4,5.7,0.585,4.2,10.8,15.0,1.5,0.6,3.6,5.0,7.6,26.0,108,112,,mcgeeja01,8.452,Center,0.04,0.326,0.65,0.3,0.057,1.299,4.2,0.28
509,Markieff Morris,33,2TM,PF,35,2,355,6.5,15.9,0.409,3.9,9.8,0.394,2.6,6.1,0.432,0.53,1.4,1.4,1.0,1.8,8.0,9.8,4.3,1.2,0.7,2.5,6.6,18.2,108,115,,morrima02,10.143,Forward,0.616,0.088,0.551,1.72,0.184,1.102,1.9,0.184
510,Markieff Morris,33,BRK,PF,27,1,285,5.7,14.0,0.402,3.4,8.4,0.408,2.2,5.7,0.394,0.524,1.7,1.7,1.0,2.2,7.9,10.1,4.3,1.4,0.9,2.4,5.7,16.4,110,114,,morrima02,10.556,Forward,0.6,0.121,0.556,1.792,0.2,1.112,2.3,0.218
511,Markieff Morris,33,DAL,PF,8,1,70,9.9,23.4,0.424,5.7,15.6,0.364,4.3,7.8,0.545,0.545,0.0,0.0,,0.0,8.5,8.5,4.3,0.7,0.0,2.8,10.7,25.6,100,118,,morrima02,8.75,Forward,0.667,0.0,0.547,1.536,0.141,1.094,0.7,0.0
512,Furkan Korkmaz,25,PHI,SG,37,0,353,6.7,15.6,0.432,2.5,6.5,0.391,4.2,9.1,0.462,0.514,3.6,5.1,0.722,0.8,5.1,5.9,3.1,1.4,0.4,3.4,2.5,19.6,100,115,,korkmfu01,9.541,Guard,0.417,0.327,0.549,0.912,0.127,1.098,1.7999999999999998,0.136
513,Richaun Holmes,29,SAC,C,42,1,348,7.6,12.2,0.618,0.7,1.1,0.625,6.9,11.1,0.617,0.646,2.1,2.6,0.789,4.0,7.0,11.0,1.2,0.4,1.5,1.9,6.9,17.9,127,118,,holmeri01,8.286,Center,0.09,0.213,0.671,0.632,0.073,1.341,1.9,0.364
514,A.J. Green,23,MIL,SG,35,1,345,7.3,17.3,0.424,6.1,14.5,0.419,1.2,2.8,0.45,0.6,0.6,0.6,1.0,0.8,5.4,6.2,3.0,0.8,0.0,1.2,4.3,21.3,121,115,,greenaj01,9.857,Guard,0.838,0.035,0.606,2.5,0.138,1.213,0.8,0.129
515,Davon Reed,27,2TM,SG,43,1,342,4.0,12.0,0.333,2.4,6.6,0.37,1.6,5.4,0.289,0.435,2.3,3.4,0.667,1.4,7.0,8.4,3.3,2.1,0.6,2.9,5.6,12.7,93,113,,reedda01,7.953,Guard,0.55,0.283,0.471,1.138,0.168,0.941,2.7,0.167
516,Davon Reed,27,DEN,SG,35,1,315,3.9,12.4,0.313,2.5,6.8,0.364,1.4,5.6,0.25,0.413,2.3,3.1,0.75,1.4,7.1,8.5,3.0,2.0,0.6,3.1,5.6,12.6,89,113,,reedda01,9.0,Guard,0.548,0.25,0.458,0.968,0.151,0.915,2.6,0.165
517,Davon Reed,27,LAL,SG,8,0,27,5.3,7.0,0.75,1.8,3.5,0.5,3.5,3.5,1.0,0.875,1.8,7.0,0.25,1.8,5.3,7.0,7.0,3.5,0.0,0.0,5.3,14.0,155,111,,reedda01,3.375,Guard,0.5,1.0,0.694,7.0,0.41,1.389,3.5,0.254
518,Jae Crowder,32,MIL,PF,18,3,340,6.3,13.2,0.479,3.4,7.7,0.436,2.9,5.5,0.538,0.606,1.4,1.7,0.833,2.4,7.3,9.7,3.8,1.7,0.8,1.0,3.8,17.4,133,111,,crowdja01,18.889,Forward,0.583,0.129,0.624,3.8,0.203,1.247,2.5,0.247
519,Derrick Rose,34,NYK,PG,27,0,338,8.9,23.2,0.384,2.8,9.2,0.302,6.1,14.0,0.438,0.443,1.6,1.8,0.917,1.2,4.7,5.8,6.7,1.0,0.7,3.2,2.6,22.2,99,117,,rosede01,12.519,Guard,0.397,0.078,0.463,2.094,0.198,0.925,1.7,0.203
520,McKinley Wright IV,24,DAL,PG,27,1,335,6.8,14.5,0.469,1.3,4.2,0.321,5.5,10.4,0.529,0.515,1.9,2.8,0.684,1.3,5.6,7.0,8.6,1.2,0.7,2.8,3.6,16.9,113,118,,wrighmc01,12.407,Guard,0.29,0.193,0.537,3.071,0.317,1.074,1.9,0.188
521,Theo Pinson,27,DAL,SG,40,1,323,4.8,13.4,0.356,3.4,9.5,0.355,1.4,3.8,0.36,0.483,1.7,2.0,0.846,1.5,8.2,9.7,7.1,0.9,0.2,1.8,5.2,14.6,114,117,,pinsoth01,8.075,Guard,0.709,0.149,0.511,3.944,0.306,1.022,1.1,0.155
522,Julian Champagnie,21,2TM,SF,17,3,320,8.7,19.2,0.454,4.9,12.1,0.402,3.8,7.1,0.542,0.581,2.1,2.5,0.824,1.5,7.4,8.9,1.5,0.9,0.7,1.6,3.8,24.4,115,121,,champju02,18.824,Forward,0.63,0.13,0.601,0.938,0.064,1.202,1.6,0.169
523,Julian Champagnie,21,PHI,SF,2,0,7,0.0,14.2,0.0,0.0,7.1,0.0,0.0,7.1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,0.0,0,106,,champju02,3.5,Forward,0.5,0.0,0.0,0.0,0.0,0.0,7.1,
524,Julian Champagnie,21,SAS,SF,15,3,313,8.9,19.3,0.461,5.0,12.2,0.407,3.9,7.1,0.553,0.59,2.1,2.6,0.824,1.5,7.5,9.1,1.5,0.8,0.8,1.7,3.9,24.9,116,121,,champju02,20.867,Forward,0.632,0.135,0.609,0.882,0.063,1.218,1.6,0.167
525,Matt Ryan,25,2TM,SF,34,0,310,6.1,16.5,0.37,4.9,12.9,0.381,1.2,3.7,0.333,0.519,1.5,1.8,0.833,0.6,3.4,4.0,2.4,0.8,0.2,1.1,4.1,18.7,109,119,,ryanma01,9.118,Forward,0.782,0.109,0.541,2.182,0.115,1.081,1.0,0.15
526,Matt Ryan,25,LAL,SF,12,0,129,5.5,18.0,0.306,4.8,12.9,0.371,0.7,5.1,0.143,0.439,1.5,1.8,0.8,0.7,4.4,5.1,1.5,0.7,0.0,1.1,5.1,17.3,95,118,,ryanma01,10.75,Forward,0.717,0.1,0.46,1.364,0.07,0.921,0.7,0.137
527,Matt Ryan,25,MIN,SF,22,0,181,6.6,15.5,0.424,5.0,12.9,0.388,1.6,2.6,0.6,0.585,1.6,1.8,0.857,0.5,2.6,3.1,3.1,0.8,0.3,1.0,3.4,19.7,120,119,,ryanma01,8.227,Forward,0.832,0.116,0.605,3.1,0.152,1.209,1.1,0.161
528,Robin Lopez,34,CLE,C,37,2,299,8.1,12.6,0.64,0.3,0.7,0.5,7.7,11.9,0.648,0.653,2.3,3.0,0.778,3.9,4.7,8.6,3.2,0.3,1.3,4.2,7.2,18.8,114,114,,lopezro01,8.081,Center,0.056,0.238,0.675,0.762,0.15,1.351,1.6,0.453
529,Moses Brown,23,2TM,C,36,1,294,10.2,16.0,0.635,0.0,0.0,,10.2,16.0,0.635,0.635,5.5,12.0,0.458,9.5,13.7,23.2,0.7,0.7,2.3,2.5,6.5,25.8,123,111,,brownmo01,8.167,Center,0.0,0.75,0.606,0.28,0.029,1.212,3.0,0.409
530,Moses Brown,23,LAC,C,34,1,288,10.4,16.3,0.635,0.0,0.0,,10.4,16.3,0.635,0.635,5.6,12.2,0.458,9.7,13.9,23.6,0.7,0.5,2.4,2.4,6.5,26.4,124,111,,brownmo01,8.471,Center,0.0,0.748,0.609,0.292,0.028,1.218,2.9,0.411
531,Moses Brown,23,BRK,C,2,0,6,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,8.1,0.0,8.1,8.1,0.0,0,105,,brownmo01,3.0,Center,,,,0.0,0.0,,8.1,
532,Nathan Knight,25,MIN,C,38,0,291,7.5,13.2,0.568,1.3,3.6,0.364,6.2,9.6,0.644,0.617,6.4,9.3,0.684,3.6,5.6,9.1,2.1,1.6,1.0,3.4,6.7,22.7,118,114,,knighna01,7.658,Center,0.273,0.705,0.656,0.618,0.092,1.313,2.6,0.391
533,Kennedy Chandler,20,MEM,PG,36,0,281,5.9,14.0,0.422,0.3,2.5,0.133,5.6,11.5,0.485,0.434,1.0,2.2,0.462,1.5,4.9,6.4,9.8,2.0,0.8,3.0,2.5,13.2,101,112,,chandke01,7.806,Guard,0.179,0.157,0.441,3.267,0.353,0.882,2.8,0.234
534,Dalano Banton,23,TOR,PG,31,2,279,9.7,23.0,0.423,2.7,9.0,0.294,7.1,14.0,0.506,0.481,3.0,4.3,0.708,1.9,6.0,8.0,6.4,2.3,2.3,3.2,6.0,25.2,105,112,,bantoda01,9.0,Guard,0.391,0.187,0.506,2.0,0.186,1.012,4.6,0.241
535,Trent Forrest,24,ATL,SG,23,3,277,4.3,10.3,0.417,0.0,0.3,0.0,4.3,10.0,0.431,0.417,0.3,0.5,0.667,0.9,5.5,6.4,6.5,1.2,0.3,2.6,2.9,8.9,93,118,,forretr01,12.043,Guard,0.029,0.049,0.423,2.5,0.331,0.846,1.5,0.141
536,Bryn Forbes,29,MIN,SG,25,0,268,5.3,14.7,0.361,2.5,8.2,0.304,2.8,6.6,0.432,0.446,2.7,2.7,1.0,0.7,1.9,2.7,3.0,1.2,0.4,2.1,3.9,15.8,99,118,,forbebr01,10.72,Guard,0.558,0.184,0.497,1.429,0.143,0.994,1.6,0.269
537,Terry Taylor,23,2TM,PF,31,2,264,7.0,13.5,0.52,0.9,3.4,0.263,6.1,10.1,0.607,0.553,1.1,2.0,0.545,4.9,3.6,8.5,1.8,0.5,1.1,1.6,4.7,16.1,115,121,,taylote01,8.516,Forward,0.252,0.148,0.56,1.125,0.101,1.12,1.6,0.576
538,Terry Taylor,23,IND,PF,26,2,228,6.2,13.5,0.462,0.8,3.7,0.222,5.4,9.8,0.553,0.492,1.0,1.5,0.714,4.6,3.5,8.1,2.1,0.6,1.0,1.9,5.0,14.4,108,122,,taylote01,8.769,Forward,0.274,0.111,0.508,1.105,0.116,1.017,1.6,0.568
539,Terry Taylor,23,CHI,PF,5,0,36,12.2,13.5,0.9,1.4,1.4,1.0,10.8,12.2,0.889,0.95,1.4,5.4,0.25,6.8,4.1,10.8,0.0,0.0,1.4,0.0,2.7,27.1,171,117,,taylote01,7.2,Forward,0.104,0.4,0.853,0.0,0.0,1.707,1.4,0.624
540,Jeff Dowtin,25,TOR,PG,25,0,259,4.8,10.9,0.439,1.0,3.1,0.313,3.8,7.8,0.488,0.482,1.1,1.7,0.667,1.1,3.2,4.4,5.9,1.7,0.6,1.0,2.5,11.6,118,117,,dowtije01,10.36,Guard,0.284,0.156,0.498,5.9,0.318,0.996,2.3,0.256
541,KZ Okpala,23,SAC,PF,35,3,248,3.1,7.3,0.421,1.4,4.1,0.333,1.7,3.3,0.529,0.513,1.4,1.5,0.875,1.4,5.2,6.6,2.5,1.4,1.4,1.4,7.5,8.9,113,117,,okpalkz01,7.086,Forward,0.562,0.205,0.559,1.786,0.211,1.118,2.8,0.212
542,Brandon Boston Jr.,21,LAC,SF,22,1,248,10.1,24.1,0.418,2.4,5.7,0.414,7.7,18.4,0.419,0.467,5.7,7.5,0.763,1.4,4.5,5.9,4.0,1.8,0.0,2.4,4.1,28.2,105,116,,bostobr01,11.273,Forward,0.237,0.311,0.515,1.667,0.118,1.029,1.8,0.237
543,Luka Garza,24,MIN,C,28,0,243,12.3,22.7,0.543,2.7,7.6,0.359,9.6,15.1,0.636,0.603,8.0,10.2,0.788,6.5,5.9,12.3,3.5,0.6,0.4,2.7,8.4,35.4,130,117,,garzalu01,8.679,Center,0.335,0.449,0.651,1.296,0.105,1.302,1.0,0.524
544,Jamal Cain,23,MIA,PF,18,0,240,7.7,13.7,0.561,1.5,4.2,0.35,6.2,9.6,0.652,0.614,3.5,4.6,0.773,3.1,7.7,10.8,2.5,2.3,0.2,1.2,4.4,20.4,131,112,,cainja01,13.333,Forward,0.307,0.336,0.649,2.083,0.129,1.297,2.5,0.287
545,Kira Lewis Jr.,21,NOP,PG,25,0,235,8.2,18.1,0.455,3.1,7.0,0.441,5.2,11.1,0.463,0.54,3.9,4.5,0.864,1.0,5.8,6.8,4.7,2.1,0.4,2.1,4.9,23.5,118,113,,lewiski01,9.4,Guard,0.387,0.249,0.585,2.238,0.175,1.17,2.5,0.147
546,Frank Kaminsky,29,2TM,C,36,0,235,6.3,12.8,0.492,2.6,6.7,0.394,3.7,6.1,0.6,0.595,2.9,3.3,0.875,1.4,9.2,10.6,6.5,1.2,0.8,1.8,4.5,18.1,131,116,,kaminfr01,6.528,Center,0.523,0.258,0.635,3.611,0.288,1.27,2.0,0.132
547,Frank Kaminsky,29,ATL,C,26,0,176,6.8,11.9,0.568,3.0,6.2,0.478,3.8,5.7,0.667,0.693,2.7,3.3,0.833,0.8,8.9,9.8,5.7,1.4,0.3,2.4,5.7,19.2,133,116,,kaminfr01,6.769,Center,0.521,0.277,0.719,2.375,0.266,1.438,1.7,0.082
548,Frank Kaminsky,29,HOU,C,10,0,59,4.9,15.6,0.316,1.6,8.2,0.2,3.3,7.4,0.444,0.368,3.3,3.3,1.0,3.3,9.9,13.1,9.0,0.8,2.5,0.0,0.8,14.8,126,117,,kaminfr01,5.9,Center,0.526,0.212,0.434,9.0,0.345,0.868,3.3,0.25
549,Johnny Juzang,21,UTA,SG,18,0,232,7.2,21.4,0.337,3.1,13.0,0.238,4.1,8.4,0.488,0.409,0.4,0.8,0.5,1.6,6.4,8.0,1.6,0.8,0.6,0.6,2.7,17.9,93,119,,juzanjo01,12.889,Guard,0.607,0.037,0.411,2.667,0.067,0.823,1.4,0.2
550,David Duke Jr.,23,BRK,SG,23,0,228,7.7,16.7,0.462,0.2,2.6,0.083,7.5,14.1,0.53,0.468,2.6,3.6,0.706,2.4,3.9,6.2,4.5,2.1,0.2,3.9,6.6,18.2,96,116,,dukeda01,9.913,Guard,0.156,0.216,0.498,1.154,0.169,0.995,2.3000000000000003,0.381
551,Patrick Baldwin Jr.,20,GSW,SF,31,0,226,9.0,22.8,0.394,6.7,17.6,0.381,2.3,5.2,0.44,0.541,0.8,1.3,0.667,0.2,8.2,8.4,2.3,1.3,0.8,2.3,2.9,25.5,101,114,,baldwpa01,7.29,Forward,0.772,0.057,0.546,1.0,0.082,1.091,2.1,0.024
552,John Butler,20,POR,C,19,1,221,3.7,11.7,0.321,1.8,7.7,0.229,2.0,4.0,0.5,0.396,0.7,0.9,0.75,0.7,3.1,3.7,2.4,1.5,2.0,0.2,4.8,9.9,97,119,,butlejo01,11.632,Center,0.658,0.077,0.409,12.0,0.163,0.818,3.5,0.184
553,Cody Zeller,30,MIA,C,15,2,217,8.5,13.6,0.627,0.0,0.5,0.0,8.5,13.1,0.649,0.627,5.5,8.0,0.686,5.7,9.0,14.7,2.3,0.7,0.9,3.2,7.6,22.5,124,114,,zelleco01,14.467,Center,0.037,0.588,0.657,0.719,0.102,1.314,1.6,0.388
554,Dalen Terry,20,CHI,SG,38,0,214,7.3,16.4,0.444,1.6,6.1,0.259,5.7,10.2,0.556,0.493,3.2,4.8,0.667,2.7,5.7,8.4,5.0,2.5,1.1,1.8,5.5,19.3,112,110,,terryda01,5.632,Guard,0.372,0.293,0.521,2.778,0.198,1.043,3.6,0.321
555,Matthew Dellavedova,32,SAC,PG,32,0,213,3.8,11.2,0.34,2.0,6.1,0.333,1.8,5.2,0.348,0.43,0.9,1.6,0.571,0.2,2.7,2.9,9.2,1.6,0.0,2.2,4.5,10.6,105,119,,dellama01,6.656,Guard,0.545,0.143,0.445,4.182,0.395,0.89,1.6,0.069
556,Thanasis Antetokounmpo,30,MIL,PF,37,0,206,4.6,10.7,0.435,0.0,1.9,0.0,4.6,8.8,0.526,0.435,2.5,5.1,0.5,3.5,6.7,10.2,3.5,0.7,0.7,2.8,5.1,11.8,98,114,,antetth01,5.568,Forward,0.178,0.477,0.456,1.25,0.182,0.912,1.4,0.343
557,Nikola Jović,19,MIA,PF,15,8,204,6.8,16.9,0.406,2.0,8.6,0.229,4.9,8.3,0.588,0.464,4.4,4.6,0.947,2.2,5.4,7.6,2.4,1.7,0.5,2.4,4.6,20.0,105,114,,jovicni01,13.6,Forward,0.509,0.272,0.528,1.0,0.101,1.057,2.2,0.289
558,Jared Rhoden,23,DET,SG,14,0,198,4.2,10.8,0.386,1.2,4.9,0.25,2.9,5.9,0.5,0.443,1.5,1.5,1.0,2.7,6.4,9.1,1.0,1.0,0.2,0.7,5.6,11.0,108,121,,rhodeja01,14.143,Guard,0.454,0.139,0.48,1.429,0.076,0.96,1.2,0.297
